participant,blockID,trialID,condition,screenID,leftColor,rightColor,leftImage,rightImage,correctObject,correctResp,response,acc,rt,target,distractor
18,1,P1,C,processing,#FFFFFF,#1f11a2,image26,image229,NA,left,right,FALSE,2150.300000011921,NA,NA
18,1,P1,C,processing,#FFFFFF,#336c5e,image26,image3,NA,left,right,FALSE,1856,NA,NA
18,1,P1,C,processing,#FFFFFF,#8c2143,image26,image398,NA,right,right,TRUE,1590.2000000178814,NA,NA
18,1,P1,C,processing,#6b7830,#FFFFFF,image401,image26,NA,right,left,FALSE,1829.5999999940395,NA,NA
18,1,P2,C,processing,#5a900e,#FFFFFF,image166,image26,NA,right,left,FALSE,2200.7000000178814,NA,NA
18,1,P2,C,processing,#a12517,#FFFFFF,image375,image26,NA,right,NULL,FALSE,NA,NA,NA
18,1,P2,C,processing,#FFFFFF,#8a55a5,image26,image146,NA,right,right,TRUE,1883.199999988079,NA,NA
18,1,P2,C,processing,#FFFFFF,#2f8892,image26,image5,NA,right,NULL,FALSE,NA,NA,NA
18,1,P3,C,processing,#2f53c1,#FFFFFF,image161,image26,NA,right,NULL,FALSE,NA,NA,NA
18,1,P3,C,processing,#b9ad2d,#FFFFFF,image18,image26,NA,right,left,FALSE,2432,NA,NA
18,1,P3,C,processing,#FFFFFF,#27ce32,image26,image255,NA,left,right,FALSE,1848.5,NA,NA
18,1,P3,C,processing,#FFFFFF,#972b73,image26,image297,NA,left,right,FALSE,2035.199999988079,NA,NA
18,1,P4,C,processing,#8911c5,#FFFFFF,image250,image26,NA,left,left,TRUE,1446.699999988079,NA,NA
18,1,P4,C,processing,#FFFFFF,#b14335,image26,image389,NA,left,NULL,FALSE,NA,NA,NA
18,1,P4,C,processing,#FFFFFF,#257e77,image26,image101,NA,right,right,TRUE,1547,NA,NA
18,1,P4,C,processing,#FFFFFF,#669a1d,image26,image302,NA,left,right,FALSE,1503.4000000059605,NA,NA
18,1,P5,C,processing,#9f8e1d,#FFFFFF,image309,image26,NA,right,left,FALSE,1475,NA,NA
18,1,P5,C,processing,#FFFFFF,#382fb6,image26,image157,NA,right,right,TRUE,1438.0999999940395,NA,NA
18,1,P5,C,processing,#a04b82,#FFFFFF,image8,image26,NA,left,left,TRUE,1497.7999999821186,NA,NA
18,1,P5,C,processing,#FFFFFF,#19d282,image26,image212,NA,right,right,TRUE,1296.2000000178814,NA,NA
18,1,P6,C,processing,#FFFFFF,#bc4d2f,image26,image379,NA,left,right,FALSE,1188.4000000059605,NA,NA
18,1,P6,C,processing,#346b2e,#FFFFFF,image22,image26,NA,right,left,FALSE,1235.1000000238419,NA,NA
18,1,P6,C,processing,#712f92,#FFFFFF,image204,image26,NA,left,left,TRUE,1256.3999999761581,NA,NA
18,1,P6,C,processing,#FFFFFF,#246899,image26,image19,NA,left,right,FALSE,1400.300000011921,NA,NA
18,1,P7,C,processing,#FFFFFF,#b22472,image26,image192,NA,left,right,FALSE,1490.4000000059605,NA,NA
18,1,P7,C,processing,#FFFFFF,#3b5da0,image26,image129,NA,left,right,FALSE,1261.2999999821186,NA,NA
18,1,P7,C,processing,#FFFFFF,#e1d30e,image26,image154,NA,left,right,FALSE,1399.300000011921,NA,NA
18,1,P7,C,processing,#2da939,#FFFFFF,image259,image26,NA,right,left,FALSE,1455.2000000178814,NA,NA
18,1,P8,C,processing,#15934e,#FFFFFF,image148,image26,NA,right,left,FALSE,2454.4000000059605,NA,NA
18,1,P8,C,processing,#a02788,#FFFFFF,image45,image26,NA,right,left,FALSE,1444.0999999940395,NA,NA
18,1,P8,C,processing,#FFFFFF,#4649a0,image26,image298,NA,left,right,FALSE,1307.5,NA,NA
18,1,P8,C,processing,#a46b0a,#FFFFFF,image6,image26,NA,right,left,FALSE,1360.800000011921,NA,NA
18,1,P9,C,processing,#3e6784,#FFFFFF,image99,image26,NA,right,left,FALSE,1145,NA,NA
18,1,P9,C,processing,#FFFFFF,#a325b6,image26,image54,NA,left,right,FALSE,1252.5999999940395,NA,NA
18,1,P9,C,processing,#FFFFFF,#6d4431,image26,image208,NA,left,right,FALSE,1208.2000000178814,NA,NA
18,1,P9,C,processing,#FFFFFF,#61ba3b,image26,image156,NA,left,NULL,FALSE,NA,NA,NA
18,1,P10,C,processing,#FFFFFF,#51833a,image26,image158,NA,left,right,FALSE,1531.699999988079,NA,NA
18,1,P10,C,processing,#703529,#FFFFFF,image265,image26,NA,right,NULL,FALSE,NA,NA,NA
18,1,P10,C,processing,#FFFFFF,#1a84d5,image26,image185,NA,left,right,FALSE,1269.5,NA,NA
18,1,P10,C,processing,#7d219c,#FFFFFF,image116,image26,NA,right,left,FALSE,1430.5,NA,NA
18,1,P11,C,processing,#FFFFFF,#14e672,image26,image2,NA,left,right,FALSE,1408.5,NA,NA
18,1,P11,C,processing,#9f7a1e,#FFFFFF,image377,image26,NA,right,left,FALSE,1233.9000000059605,NA,NA
18,1,P11,C,processing,#2f3479,#FFFFFF,image285,image26,NA,left,left,TRUE,1395.2000000178814,NA,NA
18,1,P11,C,processing,#FFFFFF,#c80e87,image26,image164,NA,left,right,FALSE,1280.5999999940395,NA,NA
18,1,P12,C,processing,#FFFFFF,#894389,image26,image402,NA,left,right,FALSE,1024.5,NA,NA
18,1,P12,C,processing,#1cab2d,#FFFFFF,image106,image26,NA,right,left,FALSE,1231.9000000059605,NA,NA
18,1,P12,C,processing,#FFFFFF,#146499,image26,image325,NA,right,right,TRUE,1202.4000000059605,NA,NA
18,1,P12,C,processing,#FFFFFF,#a06d0d,image26,image349,NA,left,right,FALSE,1521.699999988079,NA,NA
18,1,P13,C,processing,#703f38,#FFFFFF,image337,image26,NA,right,left,FALSE,1564.2999999821186,NA,NA
18,1,P13,C,processing,#67c030,#FFFFFF,image303,image26,NA,right,left,FALSE,1492.800000011921,NA,NA
18,1,P13,C,processing,#24847b,#FFFFFF,image323,image26,NA,right,left,FALSE,1483.199999988079,NA,NA
18,1,P13,C,processing,#5f3e74,#FFFFFF,image179,image26,NA,right,left,FALSE,1236.9000000059605,NA,NA
18,1,P14,C,processing,#883f88,#FFFFFF,image389,image26,NA,right,left,FALSE,1663.699999988079,NA,NA
18,1,P14,C,processing,#dd3813,#FFFFFF,image272,image26,NA,right,left,FALSE,2382.7999999821186,NA,NA
18,1,P14,C,processing,#FFFFFF,#148cd2,image26,image167,NA,left,right,FALSE,1531.7000000178814,NA,NA
18,1,P14,C,processing,#FFFFFF,#44862d,image26,image132,NA,left,right,FALSE,1305.0999999940395,NA,NA
18,1,P15,C,processing,#3145a0,#FFFFFF,image214,image26,NA,left,left,TRUE,2309.699999988079,NA,NA
18,1,P15,C,processing,#1ca663,#FFFFFF,image431,image26,NA,right,right,TRUE,1528.6000000238419,NA,NA
18,1,P15,C,processing,#bc247d,#FFFFFF,image250,image26,NA,left,NULL,FALSE,NA,NA,NA
18,1,P15,C,processing,#FFFFFF,#cc9b1e,image26,image96,NA,left,right,FALSE,1686.5999999940395,NA,NA
18,1,P16,C,processing,#FFFFFF,#969a23,image26,image253,NA,right,right,TRUE,1446.5999999940395,NA,NA
18,1,P16,C,processing,#FFFFFF,#a3386e,image26,image159,NA,right,right,TRUE,1374.7000000178814,NA,NA
18,1,P16,C,processing,#3513a4,#FFFFFF,image157,image26,NA,left,left,TRUE,2427.800000011921,NA,NA
18,1,P16,C,processing,#3c9f88,#FFFFFF,image118,image26,NA,right,NULL,FALSE,NA,NA,NA
18,1,P17,C,processing,#FFFFFF,#855738,image26,image8,NA,right,right,TRUE,1548,NA,NA
18,1,P17,C,processing,#2abb3e,#FFFFFF,image218,image26,NA,right,left,FALSE,2433.199999988079,NA,NA
18,1,P17,C,processing,#1049bc,#FFFFFF,image83,image26,NA,left,NULL,FALSE,NA,NA,NA
18,1,P17,C,processing,#FFFFFF,#9f509e,image26,image302,NA,left,right,FALSE,2445.600000023842,NA,NA
18,1,P18,C,processing,#3d7029,#FFFFFF,image256,image26,NA,right,left,FALSE,1592.9000000059605,NA,NA
18,1,P18,C,processing,#803c9a,#FFFFFF,image180,image26,NA,right,left,FALSE,1151.5,NA,NA
18,1,P18,C,processing,#7c3922,#FFFFFF,image272,image26,NA,right,right,TRUE,2226.5999999940395,NA,NA
18,1,P18,C,processing,#FFFFFF,#2583d0,image26,image8,NA,right,right,TRUE,1630.5,NA,NA
18,1,P19,C,processing,#FFFFFF,#3e7227,image26,image157,NA,right,right,TRUE,1790.7000000178814,NA,NA
18,1,P19,C,processing,#9b3a36,#FFFFFF,image167,image26,NA,right,left,FALSE,1500.2999999821186,NA,NA
18,1,P19,C,processing,#FFFFFF,#3f7378,image26,image318,NA,left,NULL,FALSE,NA,NA,NA
18,1,P19,C,processing,#FFFFFF,#60109d,image26,image159,NA,right,right,TRUE,1449.9000000059605,NA,NA
18,1,P20,C,processing,#1bd090,#FFFFFF,image139,image26,NA,right,NULL,FALSE,NA,NA,NA
18,1,P20,C,processing,#FFFFFF,#4e358d,image26,image211,NA,left,right,FALSE,1451.5999999940395,NA,NA
18,1,P20,C,processing,#FFFFFF,#6f2f46,image26,image2,NA,left,right,FALSE,1699,NA,NA
18,1,P20,C,processing,#a2a338,#FFFFFF,image98,image26,NA,right,NULL,FALSE,NA,NA,NA
18,1,P21,C,processing,#FFFFFF,#da1b10,image26,image98,NA,left,right,FALSE,1591.6000000238419,NA,NA
18,1,P21,C,processing,#FFFFFF,#69b125,image26,image191,NA,left,right,FALSE,1233.0999999940395,NA,NA
18,1,P21,C,processing,#29797f,#FFFFFF,image108,image26,NA,right,NULL,FALSE,NA,NA,NA
18,1,P21,C,processing,#FFFFFF,#720cbb,image26,image212,NA,right,right,TRUE,1644.9000000059605,NA,NA
18,1,P22,C,processing,#73178c,#FFFFFF,image377,image26,NA,right,left,FALSE,1996.800000011921,NA,NA
18,1,P22,C,processing,#FFFFFF,#2f7fb1,image26,image309,NA,left,right,FALSE,1648.7999999821186,NA,NA
18,1,P22,C,processing,#FFFFFF,#249315,image26,image101,NA,right,right,TRUE,1847.4000000059605,NA,NA
18,1,P22,C,processing,#FFFFFF,#a44d32,image26,image212,NA,right,NULL,FALSE,NA,NA,NA
18,1,P23,C,processing,#FFFFFF,#a95196,image26,image422,NA,right,NULL,FALSE,NA,NA,NA
18,1,P23,C,processing,#FFFFFF,#23a450,image26,image98,NA,left,right,FALSE,1491.5999999940395,NA,NA
18,1,P23,C,processing,#b7a424,#FFFFFF,image30,image26,NA,right,left,FALSE,1851.1000000238419,NA,NA
18,1,P23,C,processing,#FFFFFF,#1f3ad1,image26,image143,NA,left,right,FALSE,1563.7000000178814,NA,NA
18,1,P24,C,processing,#FFFFFF,#3d49a4,image26,image218,NA,left,NULL,FALSE,NA,NA,NA
18,1,P24,C,processing,#299469,#FFFFFF,image25,image26,NA,right,NULL,FALSE,NA,NA,NA
18,1,P24,C,processing,#FFFFFF,#7d8118,image26,image83,NA,right,right,TRUE,2017.300000011921,NA,NA
18,1,P24,C,processing,#861941,#FFFFFF,image389,image26,NA,right,left,FALSE,1334.7999999821186,NA,NA
18,1,P25,C,processing,#3d677f,#FFFFFF,image285,image26,NA,left,left,TRUE,1990.5999999940395,NA,NA
18,1,P25,C,processing,#FFFFFF,#217f1a,image26,image3,NA,left,right,FALSE,2460.5999999940395,NA,NA
18,1,P25,C,processing,#FFFFFF,#9a1d96,image26,image212,NA,right,right,TRUE,1544.5,NA,NA
18,1,P25,C,processing,#FFFFFF,#886649,image26,image431,NA,left,right,FALSE,2439.5999999940395,NA,NA
18,1,1,C,memory-resp,#FFFFFF,#a63a91,image26,image159,NA,right,right,TRUE,2338.9000000059605,image159,image159
18,1,1,C,memory-resp,#856c32,#FFFFFF,image101,image26,NA,left,NULL,FALSE,NA,image101,image101
18,1,1,C,memory-resp,#FFFFFF,#099533,image26,image414,NA,right,NULL,FALSE,NA,image414,image414
18,1,1,C,memory-resp,#FFFFFF,#51619e,image26,image253,NA,right,right,TRUE,2099.5999999940395,image253,image253
18,1,1,C,retrieval,NA,NA,NA,NA,image159,NA,image253,FALSE,7384.300000011921,image159,image159
18,1,1,C,retrieval,NA,NA,NA,NA,image101,NA,image101,TRUE,3101.199999988079,image101,image159
18,1,1,C,retrieval,NA,NA,NA,NA,image253,NA,image414,FALSE,3033.2000000178814,image253,image159
18,1,1,C,retrieval,NA,NA,NA,NA,image414,NA,NULL,FALSE,NA,image414,image159
18,1,2,C,memory-resp,#0e8b14,#FFFFFF,image318,image26,NA,right,right,TRUE,1606.4000000059605,image318,image26
18,1,2,C,memory-resp,#FFFFFF,#884485,image26,image101,NA,right,NULL,FALSE,NA,image101,image101
18,1,2,C,memory-resp,#257ad4,#FFFFFF,image302,image26,NA,right,right,TRUE,1633.5999999940395,image302,image26
18,1,2,C,memory-resp,#FFFFFF,#a25e1a,image26,image398,NA,right,right,TRUE,1946.2000000178814,image398,image398
18,1,2,C,retrieval,NA,NA,NA,NA,image302,NA,image101,FALSE,5085.5,image302,image26
18,1,2,C,retrieval,NA,NA,NA,NA,image101,NA,image398,FALSE,3910.2999999821186,image101,image26
18,1,2,C,retrieval,NA,NA,NA,NA,image398,NA,NULL,FALSE,NA,image398,image26
18,1,2,C,retrieval,NA,NA,NA,NA,image318,NA,image101,FALSE,3672.800000011921,image318,image26
18,1,3,C,memory-resp,#FFFFFF,#9f1498,image26,image191,NA,left,left,TRUE,1473.800000011921,image191,image26
18,1,3,C,memory-resp,#2169b0,#FFFFFF,image250,image26,NA,left,right,FALSE,1669.6000000238419,image250,image250
18,1,3,C,memory-resp,#FFFFFF,#278722,image26,image157,NA,right,right,TRUE,2343.0999999940395,image157,image157
18,1,3,C,memory-resp,#964617,#FFFFFF,image298,image26,NA,right,right,TRUE,1490.9000000059605,image298,image26
18,1,3,C,retrieval,NA,NA,NA,NA,image298,NA,image298,TRUE,2623.5,image298,image26
18,1,3,C,retrieval,NA,NA,NA,NA,image191,NA,image191,TRUE,4303,image191,image26
18,1,3,C,retrieval,NA,NA,NA,NA,image250,NA,image157,FALSE,4750.300000011921,image250,image26
18,1,3,C,retrieval,NA,NA,NA,NA,image157,NA,image250,FALSE,4752.9000000059605,image157,image26
18,1,4,C,memory-resp,#0d8ac5,#FFFFFF,image101,image26,NA,left,NULL,FALSE,NA,image101,image101
18,1,4,C,memory-resp,#FFFFFF,#8e302e,image26,image146,NA,right,left,FALSE,1343.8999999761581,image146,image146
18,1,4,C,memory-resp,#a10dce,#FFFFFF,image422,image26,NA,left,right,FALSE,1852.5999999940395,image422,image422
18,1,4,C,memory-resp,#63a244,#FFFFFF,image45,image26,NA,right,right,TRUE,1705.300000011921,image45,image26
18,1,4,C,retrieval,NA,NA,NA,NA,image422,NA,image146,FALSE,6349.5999999940395,image422,image101
18,1,4,C,retrieval,NA,NA,NA,NA,image101,NA,image422,FALSE,6640.5,image101,image101
18,1,4,C,retrieval,NA,NA,NA,NA,image146,NA,image45,FALSE,1383,image146,image101
18,1,4,C,retrieval,NA,NA,NA,NA,image45,NA,NULL,FALSE,NA,image45,image101
18,1,5,C,memory-resp,#FFFFFF,#e08910,image26,image318,NA,left,left,TRUE,1601.699999988079,image318,image26
18,1,5,C,memory-resp,#35a746,#FFFFFF,image5,image26,NA,left,left,TRUE,1626.5,image5,image5
18,1,5,C,memory-resp,#FFFFFF,#99129b,image26,image132,NA,left,NULL,FALSE,NA,image132,image26
18,1,5,C,memory-resp,#116cb6,#FFFFFF,image166,image26,NA,right,right,TRUE,1903.5,image166,image26
18,1,5,C,retrieval,NA,NA,NA,NA,image166,NA,image166,TRUE,2773.600000023842,image166,image26
18,1,5,C,retrieval,NA,NA,NA,NA,image5,NA,image5,TRUE,6437.4000000059605,image5,image26
18,1,5,C,retrieval,NA,NA,NA,NA,image132,NA,image318,FALSE,4405.800000011921,image132,image26
18,1,5,C,retrieval,NA,NA,NA,NA,image318,NA,image166,FALSE,4287.0999999940395,image318,image26
18,1,6,C,memory-resp,#4620a7,#FFFFFF,image229,image26,NA,right,right,TRUE,1870.800000011921,image229,image26
18,1,6,C,memory-resp,#688221,#FFFFFF,image159,image26,NA,left,right,FALSE,2458.5,image159,image159
18,1,6,C,memory-resp,#FFFFFF,#773753,image26,image99,NA,left,left,TRUE,2225.0999999940395,image99,image26
18,1,6,C,memory-resp,#FFFFFF,#1d9577,image26,image150,NA,left,left,TRUE,1599.800000011921,image150,image26
18,1,6,C,retrieval,NA,NA,NA,NA,image229,NA,image229,TRUE,5775.4000000059605,image229,image26
18,1,6,C,retrieval,NA,NA,NA,NA,image99,NA,image99,TRUE,9420.800000011921,image99,image26
18,1,6,C,retrieval,NA,NA,NA,NA,image159,NA,image150,FALSE,3512.699999988079,image159,image26
18,1,6,C,retrieval,NA,NA,NA,NA,image150,NA,image159,FALSE,5219.9000000059605,image150,image26
18,1,7,C,memory-resp,#FFFFFF,#19278f,image26,image375,NA,left,left,TRUE,1552.2999999821186,image375,image26
18,1,7,C,memory-resp,#FFFFFF,#68364e,image26,image6,NA,left,left,TRUE,1425.9000000059605,image6,image26
18,1,7,C,memory-resp,#7e691b,#FFFFFF,image303,image26,NA,right,right,TRUE,2196.300000011921,image303,image26
18,1,7,C,memory-resp,#269755,#FFFFFF,image179,image26,NA,right,right,TRUE,1599.699999988079,image179,image26
18,1,7,C,retrieval,NA,NA,NA,NA,image303,NA,image303,TRUE,4685.9000000059605,image303,image26
18,1,7,C,retrieval,NA,NA,NA,NA,image375,NA,image375,TRUE,3524.5,image375,image26
18,1,7,C,retrieval,NA,NA,NA,NA,image6,NA,image179,FALSE,5934,image6,image26
18,1,7,C,retrieval,NA,NA,NA,NA,image179,NA,image179,TRUE,2684.9000000059605,image179,image26
18,1,8,C,memory-resp,#db421f,#FFFFFF,image139,image26,NA,right,right,TRUE,1514.6000000238419,image139,image26
18,1,8,C,memory-resp,#3b8181,#FFFFFF,image389,image26,NA,right,right,TRUE,1545.7000000178814,image389,image26
18,1,8,C,memory-resp,#FFFFFF,#5fa44c,image26,image375,NA,left,left,TRUE,2095.199999988079,image375,image26
18,1,8,C,memory-resp,#7928a4,#FFFFFF,image25,image26,NA,right,right,TRUE,1718,image25,image26
18,1,8,C,retrieval,NA,NA,NA,NA,image389,NA,image389,TRUE,3871.4000000059605,image389,image26
18,1,8,C,retrieval,NA,NA,NA,NA,image25,NA,image25,TRUE,4728.4000000059605,image25,image26
18,1,8,C,retrieval,NA,NA,NA,NA,image375,NA,image375,TRUE,3224,image375,image26
18,1,8,C,retrieval,NA,NA,NA,NA,image139,NA,image139,TRUE,1750.5,image139,image26
18,1,9,C,memory-resp,#195594,#FFFFFF,image377,image26,NA,right,right,TRUE,1654.0999999940395,image377,image26
18,1,9,C,memory-resp,#FFFFFF,#198a23,image26,image211,NA,left,left,TRUE,1977,image211,image26
18,1,9,C,memory-resp,#813f8d,#FFFFFF,image214,image26,NA,left,right,FALSE,2212.800000011921,image214,image214
18,1,9,C,memory-resp,#FFFFFF,#927749,image26,image2,NA,left,left,TRUE,1850.5,image2,image26
18,1,9,C,retrieval,NA,NA,NA,NA,image211,NA,image377,FALSE,8992.300000011921,image211,image26
18,1,9,C,retrieval,NA,NA,NA,NA,image214,NA,image211,FALSE,5844.9000000059605,image214,image26
18,1,9,C,retrieval,NA,NA,NA,NA,image2,NA,image2,TRUE,2207.5,image2,image26
18,1,9,C,retrieval,NA,NA,NA,NA,image377,NA,image211,FALSE,2469.5999999940395,image377,image26
18,1,10,C,memory-resp,#FFFFFF,#cc641e,image26,image302,NA,left,left,TRUE,1736.4000000059605,image302,image26
18,1,10,C,memory-resp,#8b109e,#FFFFFF,image208,image26,NA,right,right,TRUE,2438.600000023842,image208,image26
18,1,10,C,memory-resp,#456f2f,#FFFFFF,image82,image26,NA,left,right,FALSE,2117.699999988079,image82,image82
18,1,10,C,memory-resp,#179bd9,#FFFFFF,image389,image26,NA,right,right,TRUE,1286.7999999821186,image389,image26
18,1,10,C,retrieval,NA,NA,NA,NA,image208,NA,NULL,FALSE,NA,image208,image26
18,1,10,C,retrieval,NA,NA,NA,NA,image389,NA,image389,TRUE,6374.200000017881,image389,image26
18,1,10,C,retrieval,NA,NA,NA,NA,image302,NA,image389,FALSE,170.09999999403954,image302,image26
18,1,10,C,retrieval,NA,NA,NA,NA,image82,NA,image82,TRUE,2428.5,image82,image26
18,1,11,C,memory-resp,#FFFFFF,#663e84,image26,image98,NA,left,left,TRUE,2107.0999999940395,image98,image26
18,1,11,C,memory-resp,#388094,#FFFFFF,image303,image26,NA,right,right,TRUE,2012.7999999821186,image303,image26
18,1,11,C,memory-resp,#FFFFFF,#4d7935,image26,image333,NA,left,left,TRUE,1996.7999999821186,image333,image26
18,1,11,C,memory-resp,#d75623,#FFFFFF,image6,image26,NA,right,right,TRUE,1970.5,image6,image26
18,1,11,C,retrieval,NA,NA,NA,NA,image6,NA,image6,TRUE,2009.199999988079,image6,image26
18,1,11,C,retrieval,NA,NA,NA,NA,image333,NA,image303,FALSE,7891.699999988079,image333,image26
18,1,11,C,retrieval,NA,NA,NA,NA,image303,NA,image333,FALSE,3128.2999999821186,image303,image26
18,1,11,C,retrieval,NA,NA,NA,NA,image98,NA,image98,TRUE,4911.300000011921,image98,image26
18,1,12,C,memory-resp,#8517b0,#FFFFFF,image303,image26,NA,right,right,TRUE,2094.2999999821186,image303,image26
18,1,12,C,memory-resp,#388519,#FFFFFF,image45,image26,NA,right,right,TRUE,2228.0999999940395,image45,image26
18,1,12,C,memory-resp,#3c899a,#FFFFFF,image323,image26,NA,right,right,TRUE,1680.699999988079,image323,image26
18,1,12,C,memory-resp,#FFFFFF,#83392f,image26,image179,NA,left,NULL,FALSE,NA,image179,image26
18,1,12,C,retrieval,NA,NA,NA,NA,image303,NA,image323,FALSE,4619.199999988079,image303,image26
18,1,12,C,retrieval,NA,NA,NA,NA,image179,NA,image179,TRUE,4027.399999976158,image179,image26
18,1,12,C,retrieval,NA,NA,NA,NA,image323,NA,image303,FALSE,3054,image323,image26
18,1,12,C,retrieval,NA,NA,NA,NA,image45,NA,image45,TRUE,2947.699999988079,image45,image26
18,1,13,C,memory-resp,#ad7138,#FFFFFF,image166,image26,NA,right,right,TRUE,2025.9000000059605,image166,image26
18,1,13,C,memory-resp,#FFFFFF,#9b1299,image26,image25,NA,left,left,TRUE,1819.8999999761581,image25,image26
18,1,13,C,memory-resp,#FFFFFF,#2d7632,image26,image208,NA,left,left,TRUE,1305.9000000059605,image208,image26
18,1,13,C,memory-resp,#3b67a5,#FFFFFF,image30,image26,NA,right,right,TRUE,1457,image30,image26
18,1,13,C,retrieval,NA,NA,NA,NA,image25,NA,image25,TRUE,2753.5,image25,image26
18,1,13,C,retrieval,NA,NA,NA,NA,image208,NA,image208,TRUE,4418.799999982119,image208,image26
18,1,13,C,retrieval,NA,NA,NA,NA,image166,NA,image166,TRUE,6254.699999988079,image166,image26
18,1,13,C,retrieval,NA,NA,NA,NA,image30,NA,image30,TRUE,1212.4000000059605,image30,image26
18,1,14,C,memory-resp,#0cc066,#FFFFFF,image337,image26,NA,right,right,TRUE,1937,image337,image26
18,1,14,C,memory-resp,#aba73b,#FFFFFF,image83,image26,NA,left,right,FALSE,2496.800000011921,image83,image83
18,1,14,C,memory-resp,#FFFFFF,#4225a2,image26,image302,NA,left,left,TRUE,1597.4000000059605,image302,image26
18,1,14,C,memory-resp,#FFFFFF,#901852,image26,image30,NA,left,left,TRUE,1353.300000011921,image30,image26
18,1,14,C,retrieval,NA,NA,NA,NA,image337,NA,image337,TRUE,5714.5,image337,image26
18,1,14,C,retrieval,NA,NA,NA,NA,image302,NA,image302,TRUE,6984.9000000059605,image302,image26
18,1,14,C,retrieval,NA,NA,NA,NA,image30,NA,image30,TRUE,2075,image30,image26
18,1,14,C,retrieval,NA,NA,NA,NA,image83,NA,image83,TRUE,1336.199999988079,image83,image26
18,1,15,C,memory-resp,#23b710,#FFFFFF,image5,image26,NA,left,left,TRUE,2053.2000000178814,image5,image5
18,1,15,C,memory-resp,#FFFFFF,#6f1698,image26,image146,NA,right,right,TRUE,2266.5,image146,image146
18,1,15,C,memory-resp,#FFFFFF,#723727,image26,image422,NA,right,left,FALSE,1695.9000000059605,image422,image422
18,1,15,C,memory-resp,#FFFFFF,#2f98a2,image26,image83,NA,right,left,FALSE,1768.5999999940395,image83,image83
18,1,15,C,retrieval,NA,NA,NA,NA,image422,NA,image422,TRUE,7815.699999988079,image422,image5
18,1,15,C,retrieval,NA,NA,NA,NA,image146,NA,image146,TRUE,6136,image146,image5
18,1,15,C,retrieval,NA,NA,NA,NA,image83,NA,image83,TRUE,2228.300000011921,image83,image5
18,1,15,C,retrieval,NA,NA,NA,NA,image5,NA,image5,TRUE,1482.4000000059605,image5,image5
18,2,P1,B,processing,#b910c1,#FFFFFF,image57,image26,NA,right,right,TRUE,1288.9000000059605,NA,NA
18,2,P1,B,processing,#FFFFFF,#3b832a,image26,image409,NA,left,left,TRUE,1518,NA,NA
18,2,P1,B,processing,#FFFFFF,#985d16,image26,image141,NA,left,left,TRUE,873.0999999940395,NA,NA
18,2,P1,B,processing,#276882,#FFFFFF,image70,image26,NA,right,right,TRUE,1032.0999999940395,NA,NA
18,2,P2,B,processing,#7db11b,#FFFFFF,image151,image26,NA,right,right,TRUE,1060.5999999940395,NA,NA
18,2,P2,B,processing,#FFFFFF,#5d4ea6,image26,image347,NA,left,left,TRUE,1112.9000000059605,NA,NA
18,2,P2,B,processing,#FFFFFF,#743949,image26,image128,NA,left,left,TRUE,814.5,NA,NA
18,2,P2,B,processing,#FFFFFF,#388e8f,image26,image388,NA,left,left,TRUE,850.4000000059605,NA,NA
18,2,P3,B,processing,#324a86,#FFFFFF,image14,image26,NA,right,right,TRUE,1059.300000011921,NA,NA
18,2,P3,B,processing,#82267f,#FFFFFF,image226,image26,NA,right,right,TRUE,1028.3999999761581,NA,NA
18,2,P3,B,processing,#FFFFFF,#8a610f,image26,image9,NA,left,left,TRUE,1120.6000000238419,NA,NA
18,2,P3,B,processing,#247f35,#FFFFFF,image43,image26,NA,right,right,TRUE,851.5,NA,NA
18,2,P4,B,processing,#283476,#FFFFFF,image6,image26,NA,right,right,TRUE,823.7999999821186,NA,NA
18,2,P4,B,processing,#FFFFFF,#439d60,image26,image234,NA,left,left,TRUE,1068.699999988079,NA,NA
18,2,P4,B,processing,#FFFFFF,#aa9113,image26,image103,NA,left,left,TRUE,665.4000000059605,NA,NA
18,2,P4,B,processing,#e61499,#FFFFFF,image171,image26,NA,right,right,TRUE,950.5,NA,NA
18,2,P5,B,processing,#1d6c8c,#FFFFFF,image252,image26,NA,right,right,TRUE,586,NA,NA
18,2,P5,B,processing,#FFFFFF,#8c4322,image26,image295,NA,left,left,TRUE,917,NA,NA
18,2,P5,B,processing,#FFFFFF,#a728d2,image26,image193,NA,left,left,TRUE,807.7000000178814,NA,NA
18,2,P5,B,processing,#FFFFFF,#3aa432,image26,image257,NA,left,left,TRUE,732.9000000059605,NA,NA
18,2,P6,B,processing,#cee70d,#FFFFFF,image182,image26,NA,right,right,TRUE,877.3000000119209,NA,NA
18,2,P6,B,processing,#FFFFFF,#553f92,image26,image345,NA,left,left,TRUE,781.5999999940395,NA,NA
18,2,P6,B,processing,#FFFFFF,#a62653,image26,image409,NA,left,left,TRUE,621.4000000059605,NA,NA
18,2,P6,B,processing,#247f61,#FFFFFF,image419,image26,NA,right,right,TRUE,909,NA,NA
18,2,P7,B,processing,#c01676,#FFFFFF,image151,image26,NA,right,right,TRUE,1702.9000000059605,NA,NA
18,2,P7,B,processing,#FFFFFF,#888b46,image26,image307,NA,left,left,TRUE,1090.0999999940395,NA,NA
18,2,P7,B,processing,#0ea445,#FFFFFF,image13,image26,NA,right,right,TRUE,732.2000000178814,NA,NA
