participant,blockID,trialID,condition,screenID,leftColor,rightColor,leftImage,rightImage,correctObject,correctResp,response,acc,rt,target,distractor
3,1,P1,B,processing,#418173,#FFFFFF,image171,image26,NA,right,right,TRUE,1762.1000000000931,NA,NA
3,1,P1,B,processing,#9b2412,#FFFFFF,image287,image26,NA,right,right,TRUE,659,NA,NA
3,1,P1,B,processing,#4d18af,#FFFFFF,image107,image26,NA,right,right,TRUE,606,NA,NA
3,1,P1,B,processing,#FFFFFF,#5d911d,image26,image198,NA,left,left,TRUE,715.1999999997206,NA,NA
3,1,P2,B,processing,#945814,#FFFFFF,image70,image26,NA,right,right,TRUE,1139.3999999999069,NA,NA
3,1,P2,B,processing,#8d3790,#FFFFFF,image220,image26,NA,right,right,TRUE,601.5,NA,NA
3,1,P2,B,processing,#FFFFFF,#3c5180,image26,image128,NA,left,left,TRUE,544.2999999998137,NA,NA
3,1,P2,B,processing,#FFFFFF,#17b52a,image26,image47,NA,left,left,TRUE,531.3999999999069,NA,NA
3,1,P3,B,processing,#FFFFFF,#328572,image26,image351,NA,left,left,TRUE,619.6000000000931,NA,NA
3,1,P3,B,processing,#FFFFFF,#5a3678,image26,image254,NA,left,left,TRUE,415.29999999981374,NA,NA
3,1,P3,B,processing,#FFFFFF,#6ccf2a,image26,image163,NA,left,left,TRUE,758.8999999999069,NA,NA
3,1,P3,B,processing,#FFFFFF,#9f2214,image26,image370,NA,left,left,TRUE,713,NA,NA
3,1,P4,B,processing,#FFFFFF,#4f2574,image26,image182,NA,left,left,TRUE,721.6000000000931,NA,NA
3,1,P4,B,processing,#278678,#FFFFFF,image273,image26,NA,right,right,TRUE,864.6000000000931,NA,NA
3,1,P4,B,processing,#FFFFFF,#81c20f,image26,image420,NA,left,left,TRUE,1339.6999999997206,NA,NA
3,1,P4,B,processing,#FFFFFF,#9e3f3d,image26,image194,NA,left,left,TRUE,630.7000000001863,NA,NA
3,1,P5,B,processing,#FFFFFF,#23af7b,image26,image326,NA,left,left,TRUE,817.3999999999069,NA,NA
3,1,P5,B,processing,#FFFFFF,#292475,image26,image200,NA,left,left,TRUE,514.1000000000931,NA,NA
3,1,P5,B,processing,#FFFFFF,#95ab49,image26,image222,NA,left,left,TRUE,740.1000000000931,NA,NA
3,1,P5,B,processing,#ca2172,#FFFFFF,image391,image26,NA,right,right,TRUE,1021.3999999999069,NA,NA
3,1,P6,B,processing,#FFFFFF,#633eac,image26,image130,NA,left,left,TRUE,957.2999999998137,NA,NA
3,1,P6,B,processing,#368783,#FFFFFF,image346,image26,NA,right,right,TRUE,727.6000000000931,NA,NA
3,1,P6,B,processing,#8f0a36,#FFFFFF,image371,image26,NA,right,right,TRUE,762.1999999997206,NA,NA
3,1,P6,B,processing,#FFFFFF,#b2d41c,image26,image77,NA,left,left,TRUE,644.8999999999069,NA,NA
3,1,P7,B,processing,#637920,#FFFFFF,image72,image26,NA,right,right,TRUE,836,NA,NA
3,1,P7,B,processing,#FFFFFF,#e31662,image26,image378,NA,left,left,TRUE,848.2999999998137,NA,NA
3,1,P7,B,processing,#FFFFFF,#4111b0,image26,image421,NA,left,left,TRUE,800.5,NA,NA
3,1,P7,B,processing,#FFFFFF,#42ae95,image26,image381,NA,left,left,TRUE,772.8999999999069,NA,NA
3,1,P8,B,processing,#FFFFFF,#3498c5,image26,image173,NA,left,left,TRUE,1035.3999999999069,NA,NA
3,1,P8,B,processing,#456534,#FFFFFF,image32,image26,NA,right,right,TRUE,817.6000000000931,NA,NA
3,1,P8,B,processing,#a75749,#FFFFFF,image113,image26,NA,right,right,TRUE,829.2999999998137,NA,NA
3,1,P8,B,processing,#a722bf,#FFFFFF,image174,image26,NA,right,right,TRUE,1020.8000000002794,NA,NA
3,1,P9,B,processing,#71ab44,#FFFFFF,image39,image26,NA,right,right,TRUE,989.1000000000931,NA,NA
3,1,P9,B,processing,#FFFFFF,#c92f18,image26,image172,NA,left,left,TRUE,780.8000000002794,NA,NA
3,1,P9,B,processing,#FFFFFF,#8a52a7,image26,image189,NA,left,left,TRUE,806.8999999999069,NA,NA
3,1,P9,B,processing,#4a7f8c,#FFFFFF,image419,image26,NA,right,right,TRUE,778.7000000001863,NA,NA
3,1,P10,B,processing,#FFFFFF,#328519,image26,image232,NA,left,left,TRUE,888.1999999997206,NA,NA
3,1,P10,B,processing,#be812d,#FFFFFF,image235,image26,NA,right,right,TRUE,784.3000000002794,NA,NA
3,1,P10,B,processing,#FFFFFF,#8d1181,image26,image263,NA,left,left,TRUE,707.6000000000931,NA,NA
3,1,P10,B,processing,#FFFFFF,#3a63a1,image26,image76,NA,left,left,TRUE,846.2000000001863,NA,NA
3,1,P11,B,processing,#FFFFFF,#1153b6,image26,image286,NA,left,left,TRUE,825.1000000000931,NA,NA
3,1,P11,B,processing,#926320,#FFFFFF,image215,image26,NA,right,right,TRUE,855.0999999996275,NA,NA
3,1,P11,B,processing,#FFFFFF,#bf1fdb,image26,image91,NA,left,left,TRUE,1007.5,NA,NA
3,1,P11,B,processing,#FFFFFF,#379d2a,image26,image44,NA,left,left,TRUE,785.8999999999069,NA,NA
3,1,P12,B,processing,#FFFFFF,#815a3b,image26,image321,NA,left,left,TRUE,846.2999999998137,NA,NA
3,1,P12,B,processing,#FFFFFF,#a43fab,image26,image392,NA,left,left,TRUE,771.3999999999069,NA,NA
3,1,P12,B,processing,#FFFFFF,#0e901b,image26,image20,NA,left,left,TRUE,652.0999999996275,NA,NA
3,1,P12,B,processing,#FFFFFF,#3b86b5,image26,image384,NA,left,left,TRUE,771.2999999998137,NA,NA
3,1,P13,B,processing,#b87023,#FFFFFF,image295,image26,NA,right,right,TRUE,802.8999999999069,NA,NA
3,1,P13,B,processing,#6b2484,#FFFFFF,image405,image26,NA,right,right,TRUE,1629.1000000000931,NA,NA
3,1,P13,B,processing,#FFFFFF,#4d93ac,image26,image62,NA,left,left,TRUE,848.1000000000931,NA,NA
3,1,P13,B,processing,#4cd515,#FFFFFF,image28,image26,NA,right,right,TRUE,900.1999999997206,NA,NA
3,1,P14,B,processing,#FFFFFF,#3a8592,image26,image399,NA,left,left,TRUE,949.1000000000931,NA,NA
3,1,P14,B,processing,#7d392c,#FFFFFF,image31,image26,NA,right,right,TRUE,974.8000000002794,NA,NA
3,1,P14,B,processing,#FFFFFF,#558141,image26,image407,NA,left,left,TRUE,987.8999999999069,NA,NA
3,1,P14,B,processing,#8b41b9,#FFFFFF,image111,image26,NA,right,right,TRUE,894.8000000002794,NA,NA
3,1,P15,B,processing,#0dbaa9,#FFFFFF,image404,image26,NA,right,right,TRUE,1441.8000000002794,NA,NA
3,1,P15,B,processing,#FFFFFF,#779e51,image26,image7,NA,left,left,TRUE,979.1000000000931,NA,NA
3,1,P15,B,processing,#c03e30,#FFFFFF,image23,image26,NA,right,right,TRUE,991.5,NA,NA
3,1,P15,B,processing,#FFFFFF,#590cc6,image26,image301,NA,left,left,TRUE,910,NA,NA
3,1,P16,B,processing,#FFFFFF,#328a19,image26,image172,NA,left,left,TRUE,1065.1000000000931,NA,NA
3,1,P16,B,processing,#923a17,#FFFFFF,image300,image26,NA,right,right,TRUE,1061.6000000000931,NA,NA
3,1,P16,B,processing,#75338a,#FFFFFF,image105,image26,NA,right,right,TRUE,892.8000000002794,NA,NA
3,1,P16,B,processing,#FFFFFF,#10a0d1,image26,image205,NA,left,left,TRUE,771.6000000000931,NA,NA
3,1,P17,B,processing,#126091,#FFFFFF,image168,image26,NA,right,right,TRUE,860,NA,NA
3,1,P17,B,processing,#793285,#FFFFFF,image110,image26,NA,right,right,TRUE,844.1999999997206,NA,NA
3,1,P17,B,processing,#c16e1a,#FFFFFF,image412,image26,NA,right,right,TRUE,986.8999999999069,NA,NA
3,1,P17,B,processing,#FFFFFF,#54a654,image26,image189,NA,left,left,TRUE,942.5,NA,NA
3,1,P18,B,processing,#baa51c,#FFFFFF,image217,image26,NA,right,right,TRUE,841.8999999999069,NA,NA
3,1,P18,B,processing,#ac2f7a,#FFFFFF,image37,image26,NA,right,right,TRUE,714.2000000001863,NA,NA
3,1,P18,B,processing,#0c1c97,#FFFFFF,image152,image26,NA,right,right,TRUE,816.3999999999069,NA,NA
3,1,P18,B,processing,#FFFFFF,#15d16c,image26,image269,NA,left,left,TRUE,951.7000000001863,NA,NA
3,1,P19,B,processing,#408eb0,#FFFFFF,image284,image26,NA,right,right,TRUE,734.7000000001863,NA,NA
3,1,P19,B,processing,#FFFFFF,#477e44,image26,image353,NA,left,left,TRUE,780.8999999999069,NA,NA
3,1,P19,B,processing,#992e99,#FFFFFF,image230,image26,NA,right,right,TRUE,905.2000000001863,NA,NA
3,1,P19,B,processing,#9b440d,#FFFFFF,image198,image26,NA,right,right,TRUE,825.6999999997206,NA,NA
3,1,P20,B,processing,#FFFFFF,#1eb6be,image26,image62,NA,left,left,TRUE,1030.1000000000931,NA,NA
3,1,P20,B,processing,#4417a6,#FFFFFF,image15,image26,NA,right,right,TRUE,915.1000000000931,NA,NA
3,1,P20,B,processing,#FFFFFF,#914651,image26,image35,NA,left,left,TRUE,1549,NA,NA
3,1,P20,B,processing,#5c812c,#FFFFFF,image342,image26,NA,right,right,TRUE,976.7000000001863,NA,NA
3,1,P21,B,processing,#FFFFFF,#80237a,image26,image357,NA,left,left,TRUE,982.5,NA,NA
3,1,P21,B,processing,#FFFFFF,#2f7546,image26,image314,NA,left,left,TRUE,869.1000000000931,NA,NA
3,1,P21,B,processing,#d39b22,#FFFFFF,image163,image26,NA,right,right,TRUE,893.7999999998137,NA,NA
3,1,P21,B,processing,#FFFFFF,#334571,image26,image71,NA,left,left,TRUE,803,NA,NA
3,1,P22,B,processing,#639f19,#FFFFFF,image102,image26,NA,right,right,TRUE,1004.7999999998137,NA,NA
3,1,P22,B,processing,#FFFFFF,#439d99,image26,image393,NA,left,left,TRUE,757.1000000000931,NA,NA
3,1,P22,B,processing,#FFFFFF,#671adb,image26,image338,NA,left,left,TRUE,778.3999999999069,NA,NA
3,1,P22,B,processing,#a8292d,#FFFFFF,image340,image26,NA,right,right,TRUE,882.7000000001863,NA,NA
3,1,P23,B,processing,#FFFFFF,#a3d425,image26,image147,NA,left,left,TRUE,855.6000000000931,NA,NA
3,1,P23,B,processing,#FFFFFF,#7b0ccf,image26,image16,NA,left,left,TRUE,789.2000000001863,NA,NA
3,1,P23,B,processing,#25c5d0,#FFFFFF,image258,image26,NA,right,right,TRUE,874.0999999996275,NA,NA
3,1,P23,B,processing,#aa0e1d,#FFFFFF,image94,image26,NA,right,right,TRUE,839.8999999999069,NA,NA
3,1,P24,B,processing,#d91c77,#FFFFFF,image301,image26,NA,right,right,TRUE,1043,NA,NA
3,1,P24,B,processing,#FFFFFF,#817118,image26,image133,NA,left,left,TRUE,842.3999999999069,NA,NA
3,1,P24,B,processing,#FFFFFF,#454f82,image26,image290,NA,left,left,TRUE,740.3000000002794,NA,NA
3,1,P24,B,processing,#337a4c,#FFFFFF,image286,image26,NA,right,right,TRUE,996.1000000000931,NA,NA
3,1,P25,B,processing,#867546,#FFFFFF,image356,image26,NA,right,right,TRUE,1103.5,NA,NA
3,1,P25,B,processing,#28b851,#FFFFFF,image222,image26,NA,right,right,TRUE,774.6000000000931,NA,NA
3,1,P25,B,processing,#FFFFFF,#b71a69,image26,image248,NA,left,left,TRUE,717.1000000000931,NA,NA
3,1,P25,B,processing,#FFFFFF,#4a66a5,image26,image276,NA,left,left,TRUE,824.6999999997206,NA,NA
3,1,1,B,memory-resp,#d13a15,#FFFFFF,image308,image26,NA,right,right,TRUE,1456.7999999998137,image308,image26
3,1,1,B,memory-resp,#FFFFFF,#2aa1cf,image26,image187,NA,left,left,TRUE,1004.2999999998137,image187,image26
3,1,1,B,memory-resp,#5a1e85,#FFFFFF,image335,image26,NA,right,right,TRUE,1597.3999999999069,image335,image26
3,1,1,B,memory-resp,#2ba90f,#FFFFFF,image413,image26,NA,right,right,TRUE,833.3000000002794,image413,image26
3,1,1,B,retrieval,NA,NA,NA,NA,image187,NA,image187,TRUE,1935.1000000000931,image187,image26
3,1,1,B,retrieval,NA,NA,NA,NA,image413,NA,image413,TRUE,2083.7000000001863,image413,image26
3,1,1,B,retrieval,NA,NA,NA,NA,image308,NA,image308,TRUE,2915.7000000001863,image308,image26
3,1,1,B,retrieval,NA,NA,NA,NA,image335,NA,image335,TRUE,753.2999999998137,image335,image26
3,1,2,B,memory-resp,#319069,#FFFFFF,image138,image26,NA,right,right,TRUE,1243.8999999999069,image138,image26
3,1,2,B,memory-resp,#FFFFFF,#d62454,image26,image320,NA,left,left,TRUE,1082.2999999998137,image320,image26
3,1,2,B,memory-resp,#b8b832,#FFFFFF,image93,image26,NA,right,right,TRUE,1276.5,image93,image26
3,1,2,B,memory-resp,#FFFFFF,#3e376c,image26,image228,NA,left,left,TRUE,796,image228,image26
3,1,2,B,retrieval,NA,NA,NA,NA,image138,NA,image320,FALSE,1710.1000000000931,image138,image26
3,1,2,B,retrieval,NA,NA,NA,NA,image228,NA,image228,TRUE,1086,image228,image26
3,1,2,B,retrieval,NA,NA,NA,NA,image320,NA,image138,FALSE,3918.2000000001863,image320,image26
3,1,2,B,retrieval,NA,NA,NA,NA,image93,NA,image93,TRUE,442.10000000009313,image93,image26
3,1,3,B,memory-resp,#FFFFFF,#591c97,image26,image40,NA,left,left,TRUE,1485.1999999997206,image40,image26
3,1,3,B,memory-resp,#FFFFFF,#c91f13,image26,image78,NA,left,left,TRUE,809.2000000001863,image78,image26
3,1,3,B,memory-resp,#FFFFFF,#0ec7ec,image26,image342,NA,left,left,TRUE,886,image342,image26
3,1,3,B,memory-resp,#FFFFFF,#40d41c,image26,image34,NA,left,left,TRUE,618.2000000001863,image34,image26
3,1,3,B,retrieval,NA,NA,NA,NA,image40,NA,image40,TRUE,1674.5999999996275,image40,image26
3,1,3,B,retrieval,NA,NA,NA,NA,image78,NA,image342,FALSE,1628,image78,image26
3,1,3,B,retrieval,NA,NA,NA,NA,image34,NA,image34,TRUE,1398.5,image34,image26
3,1,3,B,retrieval,NA,NA,NA,NA,image342,NA,image78,FALSE,2533.8000000002794,image342,image26
3,1,4,B,memory-resp,#FFFFFF,#5c9f56,image26,image241,NA,left,left,TRUE,1645.7000000001863,image241,image26
3,1,4,B,memory-resp,#FFFFFF,#468aaa,image26,image416,NA,left,left,TRUE,1310.3999999999069,image416,image26
3,1,4,B,memory-resp,#FFFFFF,#6f3371,image26,image388,NA,left,left,TRUE,839.1000000000931,image388,image26
3,1,4,B,memory-resp,#be563c,#FFFFFF,image60,image26,NA,right,right,TRUE,937.2000000001863,image60,image26
3,1,4,B,retrieval,NA,NA,NA,NA,image60,NA,image60,TRUE,1201.6999999997206,image60,image26
3,1,4,B,retrieval,NA,NA,NA,NA,image388,NA,image388,TRUE,887.2000000001863,image388,image26
3,1,4,B,retrieval,NA,NA,NA,NA,image416,NA,image241,FALSE,1636,image416,image26
3,1,4,B,retrieval,NA,NA,NA,NA,image241,NA,image416,FALSE,2371.7000000001863,image241,image26
3,1,5,B,memory-resp,#FFFFFF,#8d923f,image26,image34,NA,left,left,TRUE,1868,image34,image26
3,1,5,B,memory-resp,#FFFFFF,#4d5a8f,image26,image104,NA,left,left,TRUE,844.3000000002794,image104,image26
3,1,5,B,memory-resp,#FFFFFF,#18a04c,image26,image223,NA,left,left,TRUE,742.8000000002794,image223,image26
3,1,5,B,memory-resp,#FFFFFF,#991469,image26,image363,NA,left,left,TRUE,608,image363,image26
3,1,5,B,retrieval,NA,NA,NA,NA,image34,NA,image34,TRUE,2024.7999999998137,image34,image26
3,1,5,B,retrieval,NA,NA,NA,NA,image104,NA,image223,FALSE,1185,image104,image26
3,1,5,B,retrieval,NA,NA,NA,NA,image363,NA,image34,FALSE,5985.699999999255,image363,image26
3,1,5,B,retrieval,NA,NA,NA,NA,image223,NA,image104,FALSE,766.0999999996275,image223,image26
3,1,6,B,memory-resp,#1daa89,#FFFFFF,image385,image26,NA,right,right,TRUE,1915.0999999996275,image385,image26
3,1,6,B,memory-resp,#FFFFFF,#d92027,image26,image145,NA,left,left,TRUE,1005.1999999992549,image145,image26
3,1,6,B,memory-resp,#FFFFFF,#a1b82e,image26,image425,NA,left,left,TRUE,961.8999999994412,image425,image26
3,1,6,B,memory-resp,#FFFFFF,#47378b,image26,image107,NA,left,left,TRUE,577.1999999992549,image107,image26
3,1,6,B,retrieval,NA,NA,NA,NA,image385,NA,image385,TRUE,9208.899999999441,image385,image26
3,1,6,B,retrieval,NA,NA,NA,NA,image425,NA,image425,TRUE,1969.699999999255,image425,image26
3,1,6,B,retrieval,NA,NA,NA,NA,image145,NA,image145,TRUE,925.7000000001863,image145,image26
3,1,6,B,retrieval,NA,NA,NA,NA,image107,NA,image139,FALSE,3796.7999999998137,image107,image26
3,1,7,B,memory-resp,#FFFFFF,#634a96,image26,image216,NA,left,left,TRUE,2197.9000000003725,image216,image26
3,1,7,B,memory-resp,#b30f17,#FFFFFF,image347,image26,NA,right,right,TRUE,1410.699999999255,image347,image26
3,1,7,B,memory-resp,#509b7e,#FFFFFF,image142,image26,NA,right,right,TRUE,733.8999999994412,image142,image26
3,1,7,B,memory-resp,#80a81a,#FFFFFF,image186,image26,NA,right,right,TRUE,809.0999999996275,image186,image26
3,1,7,B,retrieval,NA,NA,NA,NA,image216,NA,image142,FALSE,8432.200000000186,image216,image26
3,1,7,B,retrieval,NA,NA,NA,NA,image142,NA,image216,FALSE,4814.0999999996275,image142,image26
3,1,7,B,retrieval,NA,NA,NA,NA,image347,NA,image347,TRUE,951.5,image347,image26
3,1,7,B,retrieval,NA,NA,NA,NA,image186,NA,image186,TRUE,759.5,image186,image26
3,1,8,B,memory-resp,#a7b50d,#FFFFFF,image16,image26,NA,right,right,TRUE,1504.5,image16,image26
3,1,8,B,memory-resp,#39267e,#FFFFFF,image260,image26,NA,right,right,TRUE,836.5,image260,image26
3,1,8,B,memory-resp,#7b1e49,#FFFFFF,image123,image26,NA,right,right,TRUE,557.7000000001863,image123,image26
3,1,8,B,memory-resp,#42ae9e,#FFFFFF,image411,image26,NA,right,right,TRUE,670.5999999996275,image411,image26
3,1,8,B,retrieval,NA,NA,NA,NA,image411,NA,image411,TRUE,1784.8999999994412,image411,image26
3,1,8,B,retrieval,NA,NA,NA,NA,image260,NA,image260,TRUE,4074.9000000003725,image260,image26
3,1,8,B,retrieval,NA,NA,NA,NA,image123,NA,image123,TRUE,4130.799999999814,image123,image26
3,1,8,B,retrieval,NA,NA,NA,NA,image16,NA,image16,TRUE,930.3999999994412,image16,image26
3,1,9,B,memory-resp,#522092,#FFFFFF,image299,image26,NA,right,right,TRUE,1059.2999999998137,image299,image26
3,1,9,B,memory-resp,#FFFFFF,#319b8b,image26,image284,NA,left,left,TRUE,1280.199999999255,image284,image26
3,1,9,B,memory-resp,#FFFFFF,#6e8835,image26,image200,NA,left,left,TRUE,682.5,image200,image26
3,1,9,B,memory-resp,#FFFFFF,#9e3d51,image26,image17,NA,left,left,TRUE,606.1000000005588,image17,image26
3,1,9,B,retrieval,NA,NA,NA,NA,image17,NA,image17,TRUE,948.5,image17,image26
3,1,9,B,retrieval,NA,NA,NA,NA,image299,NA,image299,TRUE,2176.2999999998137,image299,image26
3,1,9,B,retrieval,NA,NA,NA,NA,image200,NA,image200,TRUE,5818.299999999814,image200,image26
3,1,9,B,retrieval,NA,NA,NA,NA,image284,NA,image284,TRUE,751.6000000005588,image284,image26
3,1,10,B,memory-resp,#FFFFFF,#8e2c0b,image26,image100,NA,left,left,TRUE,2468.2000000001863,image100,image26
3,1,10,B,memory-resp,#FFFFFF,#7a1ca6,image26,image40,NA,left,left,TRUE,427.70000000018626,image40,image26
3,1,10,B,memory-resp,#49e510,#FFFFFF,image258,image26,NA,right,right,TRUE,621.2999999998137,image258,image26
3,1,10,B,memory-resp,#2f6474,#FFFFFF,image232,image26,NA,right,right,TRUE,732.8999999994412,image232,image26
3,1,10,B,retrieval,NA,NA,NA,NA,image232,NA,image232,TRUE,964.7000000001863,image232,image26
3,1,10,B,retrieval,NA,NA,NA,NA,image258,NA,image258,TRUE,1240.2000000001863,image258,image26
3,1,10,B,retrieval,NA,NA,NA,NA,image100,NA,image100,TRUE,1945.7000000001863,image100,image26
3,1,10,B,retrieval,NA,NA,NA,NA,image40,NA,image40,TRUE,538.2999999998137,image40,image26
3,1,11,B,memory-resp,#9a6b4c,#FFFFFF,image12,image26,NA,right,right,TRUE,1194.2999999998137,image12,image26
3,1,11,B,memory-resp,#FFFFFF,#269a1d,image26,image216,NA,left,left,TRUE,984.7999999998137,image216,image26
3,1,11,B,memory-resp,#bb1cca,#FFFFFF,image257,image26,NA,right,right,TRUE,815.7000000001863,image257,image26
3,1,11,B,memory-resp,#FFFFFF,#1290de,image26,image178,NA,left,left,TRUE,815.1000000005588,image178,image26
3,1,11,B,retrieval,NA,NA,NA,NA,image12,NA,image12,TRUE,1870.2999999998137,image12,image26
3,1,11,B,retrieval,NA,NA,NA,NA,image178,NA,image178,TRUE,1951.4000000003725,image178,image26
3,1,11,B,retrieval,NA,NA,NA,NA,image257,NA,image257,TRUE,1384.0999999996275,image257,image26
3,1,11,B,retrieval,NA,NA,NA,NA,image216,NA,image216,TRUE,870.5,image216,image26
3,1,12,B,memory-resp,#FFFFFF,#41a02c,image26,image408,NA,left,left,TRUE,933.9000000003725,image408,image26
3,1,12,B,memory-resp,#6e356c,#FFFFFF,image388,image26,NA,right,right,TRUE,886.5999999996275,image388,image26
3,1,12,B,memory-resp,#FFFFFF,#245275,image26,image23,NA,left,left,TRUE,683.9000000003725,image23,image26
3,1,12,B,memory-resp,#ba6440,#FFFFFF,image113,image26,NA,right,right,TRUE,747.4000000003725,image113,image26
3,1,12,B,retrieval,NA,NA,NA,NA,image113,NA,image113,TRUE,1220.1000000005588,image113,image26
3,1,12,B,retrieval,NA,NA,NA,NA,image23,NA,image23,TRUE,1680.2000000001863,image23,image26
3,1,12,B,retrieval,NA,NA,NA,NA,image408,NA,image408,TRUE,3644.2000000001863,image408,image26
3,1,12,B,retrieval,NA,NA,NA,NA,image388,NA,image388,TRUE,502.09999999962747,image388,image26
3,1,13,B,memory-resp,#9d11c0,#FFFFFF,image120,image26,NA,right,right,TRUE,1017.5,image120,image26
3,1,13,B,memory-resp,#8e1c0b,#FFFFFF,image416,image26,NA,right,right,TRUE,740.5,image416,image26
3,1,13,B,memory-resp,#4b9c0d,#FFFFFF,image257,image26,NA,right,right,TRUE,730,image257,image26
3,1,13,B,memory-resp,#227e87,#FFFFFF,image117,image26,NA,right,right,TRUE,548.6000000005588,image117,image26
3,1,13,B,retrieval,NA,NA,NA,NA,image117,NA,image117,TRUE,2762.100000000559,image117,image26
3,1,13,B,retrieval,NA,NA,NA,NA,image257,NA,image257,TRUE,1791.7999999998137,image257,image26
3,1,13,B,retrieval,NA,NA,NA,NA,image120,NA,image120,TRUE,4692.200000000186,image120,image26
3,1,13,B,retrieval,NA,NA,NA,NA,image416,NA,image416,TRUE,1445.1000000005588,image416,image26
3,1,14,B,memory-resp,#723b3c,#FFFFFF,image251,image26,NA,right,right,TRUE,1576,image251,image26
3,1,14,B,memory-resp,#FFFFFF,#70932f,image26,image197,NA,left,left,TRUE,841.0999999996275,image197,image26
3,1,14,B,memory-resp,#500f99,#FFFFFF,image293,image26,NA,right,right,TRUE,855.5,image293,image26
3,1,14,B,memory-resp,#FFFFFF,#12c4af,image26,image287,NA,left,left,TRUE,683.5999999996275,image287,image26
3,1,14,B,retrieval,NA,NA,NA,NA,image287,NA,image287,TRUE,1084.2999999998137,image287,image26
3,1,14,B,retrieval,NA,NA,NA,NA,image293,NA,image293,TRUE,994.6000000005588,image293,image26
3,1,14,B,retrieval,NA,NA,NA,NA,image251,NA,image251,TRUE,2432.2000000001863,image251,image26
3,1,14,B,retrieval,NA,NA,NA,NA,image197,NA,image197,TRUE,4995.9000000003725,image197,image26
3,1,15,B,memory-resp,#FFFFFF,#96511d,image26,image315,NA,left,left,TRUE,1224.7000000001863,image315,image26
3,1,15,B,memory-resp,#8d32bd,#FFFFFF,image413,image26,NA,right,right,TRUE,723.9000000003725,image413,image26
3,1,15,B,memory-resp,#4f7792,#FFFFFF,image355,image26,NA,right,right,TRUE,658.9000000003725,image355,image26
3,1,15,B,memory-resp,#FFFFFF,#456d37,image26,image209,NA,left,left,TRUE,692.8999999994412,image209,image26
3,1,15,B,retrieval,NA,NA,NA,NA,image413,NA,image315,FALSE,3113.5,image413,image26
3,1,15,B,retrieval,NA,NA,NA,NA,image315,NA,NULL,FALSE,NA,image315,image26
3,1,15,B,retrieval,NA,NA,NA,NA,image209,NA,image209,TRUE,1827.1000000005588,image209,image26
3,1,15,B,retrieval,NA,NA,NA,NA,image355,NA,image355,TRUE,1054.1000000005588,image355,image26
3,2,P1,C,processing,#1185bb,#FFFFFF,image342,image26,NA,left,left,TRUE,1256.6000000005588,NA,NA
3,2,P1,C,processing,#408b23,#FFFFFF,image103,image26,NA,left,left,TRUE,770.9000000003725,NA,NA
3,2,P1,C,processing,#FFFFFF,#7e199a,image26,image113,NA,right,right,TRUE,777.2000000001863,NA,NA
3,2,P1,C,processing,#FFFFFF,#9b6b2c,image26,image364,NA,left,right,FALSE,1119.2999999998137,NA,NA
3,2,P2,C,processing,#8b4732,#FFFFFF,image424,image26,NA,left,left,TRUE,947.0999999996275,NA,NA
3,2,P2,C,processing,#24668f,#FFFFFF,image88,image26,NA,right,right,TRUE,1045.3999999994412,NA,NA
3,2,P2,C,processing,#FFFFFF,#a744a0,image26,image320,NA,right,right,TRUE,1046.7999999998137,NA,NA
3,2,P2,C,processing,#2ab70b,#FFFFFF,image173,image26,NA,left,left,TRUE,755,NA,NA
3,2,P3,C,processing,#96176e,#FFFFFF,image223,image26,NA,left,left,TRUE,856.3999999994412,NA,NA
3,2,P3,C,processing,#FFFFFF,#2b5ab1,image26,image169,NA,right,right,TRUE,672.2000000001863,NA,NA
3,2,P3,C,processing,#bf8418,#FFFFFF,image186,image26,NA,left,right,FALSE,1138.2000000001863,NA,NA
3,2,P3,C,processing,#FFFFFF,#21ba38,image26,image68,NA,right,right,TRUE,1060.2000000001863,NA,NA
3,2,P4,C,processing,#673489,#FFFFFF,image241,image26,NA,left,left,TRUE,972.6000000005588,NA,NA
3,2,P4,C,processing,#15629d,#FFFFFF,image125,image26,NA,right,right,TRUE,1020.5,NA,NA
3,2,P4,C,processing,#c63f2a,#FFFFFF,image391,image26,NA,left,left,TRUE,708.4000000003725,NA,NA
3,2,P4,C,processing,#FFFFFF,#49a838,image26,image215,NA,right,right,TRUE,2363.7999999998137,NA,NA
3,2,P5,C,processing,#FFFFFF,#2e1f9e,image26,image124,NA,right,right,TRUE,2323.2000000001863,NA,NA
3,2,P5,C,processing,#FFFFFF,#15c17f,image26,image115,NA,left,left,TRUE,1140.2000000001863,NA,NA
3,2,P5,C,processing,#FFFFFF,#8e8a39,image26,image200,NA,left,left,TRUE,1235.2999999998137,NA,NA
3,2,P5,C,processing,#ca2b98,#FFFFFF,image230,image26,NA,left,left,TRUE,908.0999999996275,NA,NA
3,2,P6,C,processing,#3e4f7e,#FFFFFF,image112,image26,NA,right,right,TRUE,999.6000000005588,NA,NA
3,2,P6,C,processing,#2f8e4d,#FFFFFF,image102,image26,NA,left,left,TRUE,667.5,NA,NA
3,2,P6,C,processing,#FFFFFF,#916621,image26,image47,NA,left,right,FALSE,1826.2000000001863,NA,NA
3,2,P6,C,processing,#97118e,#FFFFFF,image40,image26,NA,left,left,TRUE,1236.4000000003725,NA,NA
3,2,P7,C,processing,#77307e,#FFFFFF,image232,image26,NA,left,left,TRUE,784.0999999996275,NA,NA
