participant,blockID,trialID,condition,screenID,leftColor,rightColor,leftImage,leftSize,rightImage,rightSize,correctObject,correctResp,response,acc,rt,target,distractor
10,2,P11,D,processing,#FFFFFF,#ba783b,image42,100,image149,29.3,NA,left,left,TRUE,1606.5999999642372,NA,NA
10,2,P11,D,processing,#FFFFFF,#8f1474,image53,6.4,image370,58.5,NA,right,right,TRUE,1397.9000000357628,NA,NA
10,2,P11,D,processing,#FFFFFF,#27c446,image228,250,image412,10.5,NA,left,left,TRUE,1739.699999988079,NA,NA
10,2,P11,D,processing,#FFFFFF,#50689b,image251,10,image37,4.2,NA,left,left,TRUE,1544.800000011921,NA,NA
10,2,P12,D,processing,#609948,#FFFFFF,image214,80,image107,200,NA,right,right,TRUE,2816.399999976158,NA,NA
10,2,P12,D,processing,#1c8dca,#FFFFFF,image143,72,image93,1.5,NA,left,right,FALSE,2260.099999964237,NA,NA
10,2,P12,D,processing,#FFFFFF,#ad0de3,image340,40,image290,8.5,NA,left,right,FALSE,2184.300000011921,NA,NA
10,2,P12,D,processing,#b66235,#FFFFFF,image250,34,image287,7,NA,left,left,TRUE,1362.199999988079,NA,NA
10,2,P13,D,processing,#FFFFFF,#25708e,image29,30,image172,8,NA,left,left,TRUE,1408.300000011921,NA,NA
10,2,P13,D,processing,#FFFFFF,#e713e7,image125,5.1,image153,40.3,NA,right,right,TRUE,1785.300000011921,NA,NA
10,2,P13,D,processing,#44c615,#FFFFFF,image225,22,image113,210,NA,right,right,TRUE,1367,NA,NA
10,2,P13,D,processing,#FFFFFF,#e77913,image195,160,image35,999,NA,right,right,TRUE,1244.199999988079,NA,NA
10,2,P14,D,processing,#7dce12,#FFFFFF,image335,6.3,image304,18,NA,right,right,TRUE,1878.199999988079,NA,NA
10,2,P14,D,processing,#FFFFFF,#368782,image177,15,image88,3.5,NA,left,right,FALSE,1611.699999988079,NA,NA
10,2,P14,D,processing,#814336,#FFFFFF,image56,80,image273,999,NA,right,right,TRUE,1273,NA,NA
10,2,P14,D,processing,#FFFFFF,#7445b5,image397,0.5,image103,999,NA,right,right,TRUE,1108.3999999761581,NA,NA
10,2,P15,D,processing,#54be3c,#FFFFFF,image263,5.4,image332,12.2,NA,right,right,TRUE,1925.8999999761581,NA,NA
10,2,P15,D,processing,#177296,#FFFFFF,image259,30,image248,300,NA,right,right,TRUE,2733.599999964237,NA,NA
10,2,P15,D,processing,#77118d,#FFFFFF,image337,12.3,image247,999,NA,right,right,TRUE,2408.399999976158,NA,NA
10,2,P15,D,processing,#FFFFFF,#ce7a2c,image62,7.5,image98,15,NA,right,right,TRUE,2272.2000000476837,NA,NA
10,2,P16,D,processing,#FFFFFF,#2d7c70,image381,12,image257,170,NA,right,right,TRUE,1551.6000000238419,NA,NA
10,2,P16,D,processing,#FFFFFF,#ac0c51,image179,15.5,image336,7,NA,left,left,TRUE,2358.599999964237,NA,NA
10,2,P16,D,processing,#FFFFFF,#576737,image308,0.8,image428,9,NA,right,right,TRUE,1638.5999999642372,NA,NA
10,2,P16,D,processing,#FFFFFF,#352593,image167,17.4,image369,200,NA,right,right,TRUE,2165.600000023842,NA,NA
10,2,P17,D,processing,#FFFFFF,#3d8a63,image215,153,image178,999,NA,right,right,TRUE,2484.800000011921,NA,NA
10,2,P17,D,processing,#FFFFFF,#231b98,image351,450,image9,36,NA,left,left,TRUE,1771.0999999642372,NA,NA
10,2,P17,D,processing,#95134e,#FFFFFF,image76,5.5,image179,15.5,NA,right,right,TRUE,2519,NA,NA
10,2,P17,D,processing,#FFFFFF,#8d8b1b,image341,5,image124,170,NA,right,right,TRUE,1299.5,NA,NA
10,2,P18,D,processing,#4f3c72,#FFFFFF,image45,13,image426,48,NA,right,right,TRUE,1621.800000011921,NA,NA
10,2,P18,D,processing,#7a9b41,#FFFFFF,image86,4.5,image234,24,NA,right,right,TRUE,1528.9000000357628,NA,NA
10,2,P18,D,processing,#FFFFFF,#15d1cb,image189,400,image214,80,NA,left,left,TRUE,2257.300000011921,NA,NA
10,2,P18,D,processing,#78443b,#FFFFFF,image88,3.5,image428,9,NA,right,right,TRUE,2439.600000023842,NA,NA
10,2,P19,D,processing,#883f45,#FFFFFF,image398,150,image49,20,NA,left,left,TRUE,1545.199999988079,NA,NA
10,2,P19,D,processing,#FFFFFF,#56c021,image173,999,image189,400,NA,left,NULL,FALSE,NA,NA,NA
10,2,P19,D,processing,#8511e4,#FFFFFF,image403,12,image37,4.2,NA,left,left,TRUE,1714.4000000357628,NA,NA
10,2,P19,D,processing,#FFFFFF,#2c9086,image369,200,image375,8,NA,left,left,TRUE,1251.9000000357628,NA,NA
10,2,P20,D,processing,#843615,#FFFFFF,image12,3,image164,13.5,NA,right,right,TRUE,1425.2000000476837,NA,NA
10,2,P20,D,processing,#FFFFFF,#b51dc3,image284,200,image346,950,NA,right,right,TRUE,1665.6000000238419,NA,NA
10,2,P20,D,processing,#FFFFFF,#0db4ce,image393,204,image314,6.5,NA,left,left,TRUE,2206.899999976158,NA,NA
10,2,P20,D,processing,#FFFFFF,#438c31,image205,999,image144,60,NA,left,left,TRUE,1127.800000011921,NA,NA
10,2,P21,D,processing,#455687,#FFFFFF,image59,0.8,image284,200,NA,right,right,TRUE,1406.6000000238419,NA,NA
10,2,P21,D,processing,#bb7f25,#FFFFFF,image305,0.2,image91,230,NA,right,right,TRUE,1403.5,NA,NA
10,2,P21,D,processing,#2bbf46,#FFFFFF,image233,6.2,image308,0.8,NA,left,left,TRUE,1703.699999988079,NA,NA
10,2,P21,D,processing,#FFFFFF,#8a0f80,image115,9.4,image34,210,NA,right,right,TRUE,1752.7000000476837,NA,NA
10,2,P22,D,processing,#FFFFFF,#7a2c81,image319,34,image4,7,NA,left,left,TRUE,1376.3999999761581,NA,NA
10,2,P22,D,processing,#45b323,#FFFFFF,image350,3,image290,8.5,NA,right,right,TRUE,2323,NA,NA
10,2,P22,D,processing,#FFFFFF,#6c3e37,image341,5,image343,16,NA,right,right,TRUE,1362.8999999761581,NA,NA
10,2,P22,D,processing,#FFFFFF,#3f6a78,image167,17.4,image23,4.7,NA,left,left,TRUE,1539.2000000476837,NA,NA
10,2,P23,D,processing,#145799,#FFFFFF,image371,7.1,image93,1.5,NA,left,left,TRUE,2289.699999988079,NA,NA
10,2,P23,D,processing,#FFFFFF,#34833e,image95,1,image61,6,NA,right,right,TRUE,2500.7999999523163,NA,NA
10,2,P23,D,processing,#FFFFFF,#ba8f17,image98,15,image274,3.9,NA,left,right,FALSE,2433.400000035763,NA,NA
10,2,P23,D,processing,#FFFFFF,#871283,image360,19,image216,500,NA,right,right,TRUE,1750.199999988079,NA,NA
10,2,P24,D,processing,#FFFFFF,#2cba86,image304,18,image344,4,NA,left,NULL,FALSE,NA,NA,NA
10,2,P24,D,processing,#FFFFFF,#7c6d22,image164,13.5,image191,35,NA,right,left,FALSE,1587,NA,NA
10,2,P24,D,processing,#881141,#FFFFFF,image32,105,image35,999,NA,right,right,TRUE,1920.300000011921,NA,NA
10,2,P24,D,processing,#FFFFFF,#3d4899,image186,999,image71,8,NA,left,left,TRUE,1391.5999999642372,NA,NA
10,2,P25,D,processing,#FFFFFF,#a84534,image117,10,image173,999,NA,right,right,TRUE,1347.5999999642372,NA,NA
10,2,P25,D,processing,#6844a7,#FFFFFF,image130,250,image273,999,NA,right,right,TRUE,1314.1000000238419,NA,NA
10,2,P25,D,processing,#67a117,#FFFFFF,image129,17,image237,8.1,NA,left,right,FALSE,1776.7999999523163,NA,NA
10,2,P25,D,processing,#FFFFFF,#109ab2,image189,400,image218,13.5,NA,left,left,TRUE,1662.5,NA,NA
10,2,1,D,memory-resp,#FFFFFF,#9b6217,image103,999,image65,450,NA,left,left,TRUE,2240.600000023842,image65,image103
10,2,1,D,memory-resp,#FFFFFF,#183086,image188,5,image358,16.2,NA,right,right,TRUE,2586.400000035763,image358,image358
10,2,1,D,memory-resp,#248f42,#FFFFFF,image293,60.2,image192,20,NA,left,left,TRUE,2718.100000023842,image293,image293
10,2,1,D,memory-resp,#981693,#FFFFFF,image195,160,image258,7,NA,left,left,TRUE,2671.099999964237,image195,image195
10,2,1,D,retrieval,NA,NA,NA,NA,NA,NA,image358,NA,image358,TRUE,3762.600000023842,image358,image103
10,2,1,D,retrieval,NA,NA,NA,NA,NA,NA,image195,NA,image195,TRUE,8710,image195,image103
10,2,1,D,retrieval,NA,NA,NA,NA,NA,NA,image293,NA,image293,TRUE,3026.599999964237,image293,image103
10,2,1,D,retrieval,NA,NA,NA,NA,NA,NA,image65,NA,image65,TRUE,3395.800000011921,image65,image103
10,2,2,D,memory-resp,#FFFFFF,#bc1a71,image237,8.1,image418,25,NA,right,right,TRUE,2537.800000011921,image418,image418
10,2,2,D,memory-resp,#FFFFFF,#122dde,image100,9,image306,41.4,NA,right,right,TRUE,2126.5,image306,image306
10,2,2,D,memory-resp,#FFFFFF,#d3c11d,image272,35,image119,0.4,NA,left,left,TRUE,2376.900000035763,image119,image272
10,2,2,D,memory-resp,#FFFFFF,#0bbc4f,image1,7,image213,0.7,NA,left,left,TRUE,2516.899999976158,image213,image1
10,2,2,D,retrieval,NA,NA,NA,NA,NA,NA,image418,NA,image418,TRUE,4517.700000047684,image418,image418
10,2,2,D,retrieval,NA,NA,NA,NA,NA,NA,image306,NA,image306,TRUE,2438.199999988079,image306,image418
10,2,2,D,retrieval,NA,NA,NA,NA,NA,NA,image119,NA,image119,TRUE,1885.4000000357628,image119,image418
10,2,2,D,retrieval,NA,NA,NA,NA,NA,NA,image213,NA,image213,TRUE,2400.5,image213,image418
10,2,3,D,memory-resp,#702c7d,#FFFFFF,image1,7,image29,30,NA,right,right,TRUE,2272.300000011921,image1,image29
10,2,3,D,memory-resp,#cb4c15,#FFFFFF,image187,300,image390,36.8,NA,left,left,TRUE,2614.199999988079,image187,image187
10,2,3,D,memory-resp,#5c9f50,#FFFFFF,image212,8,image402,30,NA,right,NULL,FALSE,NA,image212,image402
10,2,3,D,memory-resp,#26679c,#FFFFFF,image337,12.3,image73,1.6,NA,left,left,TRUE,1811.8999999761581,image337,image337
10,2,3,D,retrieval,NA,NA,NA,NA,NA,NA,image187,NA,image187,TRUE,3113.400000035763,image187,image29
10,2,3,D,retrieval,NA,NA,NA,NA,NA,NA,image212,NA,image212,TRUE,4336.700000047684,image212,image29
10,2,3,D,retrieval,NA,NA,NA,NA,NA,NA,image1,NA,image1,TRUE,3541.800000011921,image1,image29
10,2,3,D,retrieval,NA,NA,NA,NA,NA,NA,image337,NA,image337,TRUE,1240.699999988079,image337,image29
10,2,4,D,memory-resp,#aa0e10,#FFFFFF,image300,800,image293,60.2,NA,left,left,TRUE,1769.699999988079,image300,image300
10,2,4,D,memory-resp,#348689,#FFFFFF,image253,50,image172,8,NA,left,left,TRUE,1888.0999999642372,image253,image253
10,2,4,D,memory-resp,#FFFFFF,#4e2fa2,image37,4.2,image362,24.2,NA,right,right,TRUE,2453.599999964237,image362,image362
10,2,4,D,memory-resp,#46900e,#FFFFFF,image212,8,image350,3,NA,left,left,TRUE,2203.399999976158,image212,image212
10,2,4,D,retrieval,NA,NA,NA,NA,NA,NA,image362,NA,image362,TRUE,3697.699999988079,image362,image300
10,2,4,D,retrieval,NA,NA,NA,NA,NA,NA,image253,NA,image253,TRUE,3520.2000000476837,image253,image300
10,2,4,D,retrieval,NA,NA,NA,NA,NA,NA,image300,NA,image300,TRUE,4645.300000011921,image300,image300
10,2,4,D,retrieval,NA,NA,NA,NA,NA,NA,image212,NA,image212,TRUE,1896.6000000238419,image212,image300
10,2,5,D,memory-resp,#FFFFFF,#23d789,image56,80,image30,19.4,NA,left,left,TRUE,1941.699999988079,image30,image56
10,2,5,D,memory-resp,#FFFFFF,#902745,image253,50,image113,210,NA,right,right,TRUE,2911.600000023842,image113,image113
10,2,5,D,memory-resp,#FFFFFF,#231ca0,image52,800,image107,200,NA,left,right,FALSE,2384.600000023842,image107,image52
10,2,5,D,memory-resp,#8e9c11,#FFFFFF,image393,204,image229,25,NA,left,left,TRUE,2207.400000035763,image393,image393
10,2,5,D,retrieval,NA,NA,NA,NA,NA,NA,image393,NA,image393,TRUE,1755.199999988079,image393,image56
10,2,5,D,retrieval,NA,NA,NA,NA,NA,NA,image113,NA,image113,TRUE,4222.100000023842,image113,image56
10,2,5,D,retrieval,NA,NA,NA,NA,NA,NA,image107,NA,image107,TRUE,2943.900000035763,image107,image56
10,2,5,D,retrieval,NA,NA,NA,NA,NA,NA,image30,NA,image30,TRUE,2491.5,image30,image56
10,2,6,D,memory-resp,#FFFFFF,#9510ad,image320,170,image179,15.5,NA,left,left,TRUE,1675.699999988079,image179,image320
10,2,6,D,memory-resp,#19799a,#FFFFFF,image98,15,image144,60,NA,right,right,TRUE,2071,image98,image144
10,2,6,D,memory-resp,#FFFFFF,#975435,image4,7,image248,300,NA,right,right,TRUE,2578.399999976158,image248,image248
10,2,6,D,memory-resp,#1fb72c,#FFFFFF,image130,250,image204,67.4,NA,left,right,FALSE,2809.899999976158,image130,image130
10,2,6,D,retrieval,NA,NA,NA,NA,NA,NA,image98,NA,image98,TRUE,4706.199999988079,image98,image320
10,2,6,D,retrieval,NA,NA,NA,NA,NA,NA,image130,NA,image130,TRUE,2475.199999988079,image130,image320
10,2,6,D,retrieval,NA,NA,NA,NA,NA,NA,image248,NA,image248,TRUE,2337.400000035763,image248,image320
10,2,6,D,retrieval,NA,NA,NA,NA,NA,NA,image179,NA,image179,TRUE,1791.300000011921,image179,image320
10,2,7,D,memory-resp,#FFFFFF,#8012af,image292,6.8,image420,150,NA,right,right,TRUE,1891.699999988079,image420,image420
10,2,7,D,memory-resp,#FFFFFF,#25708d,image81,2.7,image15,12,NA,right,right,TRUE,2330.300000011921,image15,image15
10,2,7,D,memory-resp,#FFFFFF,#8e3325,image403,12,image300,800,NA,right,right,TRUE,2772.5,image300,image300
10,2,7,D,memory-resp,#FFFFFF,#56960d,image174,999,image17,7,NA,left,left,TRUE,2085.400000035763,image17,image174
10,2,7,D,retrieval,NA,NA,NA,NA,NA,NA,image420,NA,image420,TRUE,3897.199999988079,image420,image420
10,2,7,D,retrieval,NA,NA,NA,NA,NA,NA,image300,NA,image300,TRUE,3279.800000011921,image300,image420
10,2,7,D,retrieval,NA,NA,NA,NA,NA,NA,image15,NA,image15,TRUE,2337.199999988079,image15,image420
10,2,7,D,retrieval,NA,NA,NA,NA,NA,NA,image17,NA,image17,TRUE,1022.3999999761581,image17,image420
10,2,8,D,memory-resp,#FFFFFF,#3ab670,image88,3.5,image253,50,NA,right,right,TRUE,1442.300000011921,image253,image253
10,2,8,D,memory-resp,#FFFFFF,#ac1176,image39,16,image2,6.3,NA,left,left,TRUE,2076.400000035763,image2,image39
10,2,8,D,memory-resp,#2746d3,#FFFFFF,image206,14,image407,5,NA,left,NULL,FALSE,NA,image206,image206
10,2,8,D,memory-resp,#8a852e,#FFFFFF,image173,999,image107,200,NA,left,left,TRUE,2961.300000011921,image173,image173
10,2,8,D,retrieval,NA,NA,NA,NA,NA,NA,image206,NA,image206,TRUE,3017.699999988079,image206,image253
10,2,8,D,retrieval,NA,NA,NA,NA,NA,NA,image253,NA,image253,TRUE,2459.400000035763,image253,image253
10,2,8,D,retrieval,NA,NA,NA,NA,NA,NA,image2,NA,image2,TRUE,2941.199999988079,image2,image253
10,2,8,D,retrieval,NA,NA,NA,NA,NA,NA,image173,NA,image173,TRUE,4630.199999988079,image173,image253
10,2,9,D,memory-resp,#13865a,#FFFFFF,image101,180,image315,1.5,NA,left,left,TRUE,1933.0999999642372,image101,image101
10,2,9,D,memory-resp,#FFFFFF,#8bb616,image174,999,image96,180,NA,left,left,TRUE,1268.6000000238419,image96,image174
10,2,9,D,memory-resp,#FFFFFF,#5744a2,image4,7,image57,2.5,NA,left,left,TRUE,2905.800000011921,image57,image4
10,2,9,D,memory-resp,#921c31,#FFFFFF,image351,450,image178,999,NA,right,right,TRUE,2539.600000023842,image351,image178
10,2,9,D,retrieval,NA,NA,NA,NA,NA,NA,image57,NA,image4,FALSE,6587.100000023842,image57,image101
10,2,9,D,retrieval,NA,NA,NA,NA,NA,NA,image351,NA,image351,TRUE,3355,image351,image101
10,2,9,D,retrieval,NA,NA,NA,NA,NA,NA,image101,NA,image101,TRUE,2896.199999988079,image101,image101
10,2,9,D,retrieval,NA,NA,NA,NA,NA,NA,image96,NA,image315,FALSE,4599.5,image96,image101
10,2,10,D,memory-resp,#8a156c,#FFFFFF,image91,230,image381,12,NA,left,left,TRUE,1557.699999988079,image91,image91
10,2,10,D,memory-resp,#2dae4d,#FFFFFF,image22,9.1,image220,0.5,NA,left,left,TRUE,1743.8999999761581,image22,image22
10,2,10,D,memory-resp,#ccd91c,#FFFFFF,image317,3,image179,15.5,NA,right,right,TRUE,2827.100000023842,image317,image179
10,2,10,D,memory-resp,#0b16ad,#FFFFFF,image95,1,image413,153,NA,right,right,TRUE,2468.100000023842,image95,image413
10,2,10,D,retrieval,NA,NA,NA,NA,NA,NA,image91,NA,image91,TRUE,3850.5,image91,image91
10,2,10,D,retrieval,NA,NA,NA,NA,NA,NA,image95,NA,image95,TRUE,4591.299999952316,image95,image91
10,2,10,D,retrieval,NA,NA,NA,NA,NA,NA,image22,NA,image22,TRUE,3156.2000000476837,image22,image91
10,2,10,D,retrieval,NA,NA,NA,NA,NA,NA,image317,NA,image317,TRUE,1824.199999988079,image317,image91
10,2,11,D,memory-resp,#ab1c47,#FFFFFF,image225,22,image194,240,NA,right,right,TRUE,2110.800000011921,image225,image194
10,2,11,D,memory-resp,#0c9256,#FFFFFF,image238,120,image169,999,NA,right,right,TRUE,2710.300000011921,image238,image169
10,2,11,D,memory-resp,#FFFFFF,#502cc3,image241,90,image349,5.8,NA,left,NULL,FALSE,NA,image349,image241
10,2,11,D,memory-resp,#FFFFFF,#aab441,image325,12.6,image81,2.7,NA,left,NULL,FALSE,NA,image81,image325
10,2,11,D,retrieval,NA,NA,NA,NA,NA,NA,image81,NA,image81,TRUE,2149.100000023842,image81,image194
10,2,11,D,retrieval,NA,NA,NA,NA,NA,NA,image238,NA,image225,FALSE,5331.5,image238,image194
10,2,11,D,retrieval,NA,NA,NA,NA,NA,NA,image225,NA,image225,TRUE,6756.900000035763,image225,image194
10,2,11,D,retrieval,NA,NA,NA,NA,NA,NA,image349,NA,image349,TRUE,1865.0999999642372,image349,image194
10,2,12,D,memory-resp,#FFFFFF,#7f3476,image400,42,image420,150,NA,right,right,TRUE,1348.6000000238419,image420,image420
10,2,12,D,memory-resp,#317c47,#FFFFFF,image195,160,image260,999,NA,right,right,TRUE,2335.099999964237,image195,image260
10,2,12,D,memory-resp,#9a751d,#FFFFFF,image102,700,image194,240,NA,left,left,TRUE,2946.100000023842,image102,image102
10,2,12,D,memory-resp,#254493,#FFFFFF,image119,0.4,image297,7.9,NA,right,right,TRUE,2822.100000023842,image119,image297
10,2,12,D,retrieval,NA,NA,NA,NA,NA,NA,image195,NA,image195,TRUE,3669.800000011921,image195,image420
10,2,12,D,retrieval,NA,NA,NA,NA,NA,NA,image119,NA,image119,TRUE,7620.699999988079,image119,image420
10,2,12,D,retrieval,NA,NA,NA,NA,NA,NA,image420,NA,image420,TRUE,2499.800000011921,image420,image420
10,2,12,D,retrieval,NA,NA,NA,NA,NA,NA,image102,NA,image102,TRUE,1071,image102,image420
10,2,13,D,memory-resp,#FFFFFF,#703343,image187,300,image260,999,NA,right,right,TRUE,1929.5999999642372,image260,image260
10,2,13,D,memory-resp,#FFFFFF,#24bc7a,image12,3,image290,8.5,NA,right,right,TRUE,1637.5,image290,image290
10,2,13,D,memory-resp,#a5aa1d,#FFFFFF,image323,25,image359,11,NA,left,right,FALSE,2139.199999988079,image323,image323
10,2,13,D,memory-resp,#FFFFFF,#352a79,image261,9.5,image102,700,NA,right,right,TRUE,1729.800000011921,image102,image102
10,2,13,D,retrieval,NA,NA,NA,NA,NA,NA,image290,NA,image290,TRUE,2852.099999964237,image290,image260
10,2,13,D,retrieval,NA,NA,NA,NA,NA,NA,image323,NA,image323,TRUE,2394.199999988079,image323,image260
10,2,13,D,retrieval,NA,NA,NA,NA,NA,NA,image260,NA,image187,FALSE,4617.900000035763,image260,image260
10,2,13,D,retrieval,NA,NA,NA,NA,NA,NA,image102,NA,image102,TRUE,2041.5,image102,image260
10,2,14,D,memory-resp,#26738c,#FFFFFF,image192,20,image161,8.7,NA,left,left,TRUE,1586.300000011921,image192,image192
10,2,14,D,memory-resp,#FFFFFF,#409518,image124,170,image401,12,NA,left,left,TRUE,2216.099999964237,image401,image124
10,2,14,D,memory-resp,#FFFFFF,#84509b,image76,5.5,image60,165,NA,right,right,TRUE,2291,image60,image60
10,2,14,D,memory-resp,#7c522d,#FFFFFF,image195,160,image333,13.2,NA,left,left,TRUE,2313.599999964237,image195,image195
10,2,14,D,retrieval,NA,NA,NA,NA,NA,NA,image60,NA,image60,TRUE,2969.300000011921,image60,image192
10,2,14,D,retrieval,NA,NA,NA,NA,NA,NA,image195,NA,image195,TRUE,2579.600000023842,image195,image192
10,2,14,D,retrieval,NA,NA,NA,NA,NA,NA,image401,NA,image401,TRUE,2587.599999964237,image401,image192
10,2,14,D,retrieval,NA,NA,NA,NA,NA,NA,image192,NA,image192,TRUE,912.1999999880791,image192,image192
10,2,15,D,memory-resp,#FFFFFF,#1e8712,image248,300,image302,11,NA,left,left,TRUE,1756.7999999523163,image302,image248
10,2,15,D,memory-resp,#FFFFFF,#78473f,image55,75,image130,250,NA,right,right,TRUE,2408.2999999523163,image130,image130
10,2,15,D,memory-resp,#FFFFFF,#1c6b9c,image251,10,image147,3,NA,left,NULL,FALSE,NA,image147,image251
10,2,15,D,memory-resp,#ba18e2,#FFFFFF,image279,34.7,image37,4.2,NA,left,left,TRUE,2911.2000000476837,image279,image279
10,2,15,D,retrieval,NA,NA,NA,NA,NA,NA,image302,NA,image302,TRUE,5054.599999964237,image302,image248
10,2,15,D,retrieval,NA,NA,NA,NA,NA,NA,image147,NA,image147,TRUE,4279.400000035763,image147,image248
10,2,15,D,retrieval,NA,NA,NA,NA,NA,NA,image130,NA,image130,TRUE,2660.600000023842,image130,image248
10,2,15,D,retrieval,NA,NA,NA,NA,NA,NA,image279,NA,image279,TRUE,3470.400000035763,image279,image248
10,3,P1,B,processing,#FFFFFF,#db14b7,image405,10,image119,0.4,NA,left,left,TRUE,753.8999999761581,NA,NA
10,3,P1,B,processing,#FFFFFF,#3c539f,image405,10,image427,40,NA,left,left,TRUE,446.80000001192093,NA,NA
10,3,P1,B,processing,#FFFFFF,#767037,image405,10,image223,170,NA,left,left,TRUE,537.8000000119209,NA,NA
10,3,P1,B,processing,#FFFFFF,#398950,image405,10,image330,180,NA,left,left,TRUE,572.5999999642372,NA,NA
10,3,P2,B,processing,#FFFFFF,#98436c,image405,10,image130,250,NA,left,left,TRUE,660.0999999642372,NA,NA
10,3,P2,B,processing,#FFFFFF,#48a883,image405,10,image151,10,NA,left,left,TRUE,647,NA,NA
10,3,P2,B,processing,#FFFFFF,#9f8419,image405,10,image301,300,NA,left,left,TRUE,526.6000000238419,NA,NA
10,3,P2,B,processing,#2334a4,#FFFFFF,image305,0.2,image405,10,NA,right,right,TRUE,911.2000000476837,NA,NA
10,3,P3,B,processing,#91278f,#FFFFFF,image292,6.8,image405,10,NA,right,right,TRUE,791,NA,NA
10,3,P3,B,processing,#8e662e,#FFFFFF,image181,999,image405,10,NA,right,right,TRUE,555.5,NA,NA
10,3,P3,B,processing,#FFFFFF,#3a9844,image405,10,image230,999,NA,left,left,TRUE,863.2000000476837,NA,NA
10,3,P3,B,processing,#FFFFFF,#14779f,image405,10,image10,10,NA,left,left,TRUE,570.5,NA,NA
10,3,P4,B,processing,#562b88,#FFFFFF,image327,6.3,image405,10,NA,right,right,TRUE,1467.3999999761581,NA,NA
10,3,P4,B,processing,#5ca518,#FFFFFF,image53,6.4,image405,10,NA,right,right,TRUE,1164.199999988079,NA,NA
10,3,P4,B,processing,#FFFFFF,#1cc4bc,image405,10,image297,7.9,NA,left,left,TRUE,909,NA,NA
10,3,P4,B,processing,#bd210f,#FFFFFF,image155,14.5,image405,10,NA,right,right,TRUE,972,NA,NA
10,3,P5,B,processing,#FFFFFF,#89ab21,image405,10,image368,18.5,NA,left,left,TRUE,815.9000000357628,NA,NA
10,3,P5,B,processing,#502895,#FFFFFF,image37,4.2,image405,10,NA,right,right,TRUE,803.2000000476837,NA,NA
10,3,P5,B,processing,#FFFFFF,#479a8c,image405,10,image251,10,NA,left,left,TRUE,940.1000000238419,NA,NA
10,3,P5,B,processing,#793e4c,#FFFFFF,image426,48,image405,10,NA,right,right,TRUE,739.3000000119209,NA,NA
10,3,P6,B,processing,#FFFFFF,#489387,image405,10,image409,28,NA,left,left,TRUE,912.6000000238419,NA,NA
10,3,P6,B,processing,#FFFFFF,#3b19c2,image405,10,image321,40,NA,left,left,TRUE,773.6999999880791,NA,NA
10,3,P6,B,processing,#FFFFFF,#92203b,image405,10,image187,300,NA,left,left,TRUE,775,NA,NA
10,3,P6,B,processing,#FFFFFF,#7c8e2f,image405,10,image198,6.8,NA,left,left,TRUE,797.8999999761581,NA,NA
10,3,P7,B,processing,#c83266,#FFFFFF,image413,153,image405,10,NA,right,right,TRUE,844.7000000476837,NA,NA
10,3,P7,B,processing,#428f86,#FFFFFF,image29,30,image405,10,NA,right,right,TRUE,758.0999999642372,NA,NA
10,3,P7,B,processing,#FFFFFF,#47419b,image405,10,image360,19,NA,left,left,TRUE,1223.300000011921,NA,NA
10,3,P7,B,processing,#FFFFFF,#8eba26,image405,10,image30,19.4,NA,left,left,TRUE,551.6000000238419,NA,NA
10,3,P8,B,processing,#FFFFFF,#2e6b5a,image405,10,image424,52.2,NA,left,left,TRUE,801.1000000238419,NA,NA
10,3,P8,B,processing,#84a626,#FFFFFF,image181,999,image405,10,NA,right,right,TRUE,882,NA,NA
10,3,P8,B,processing,#5c3c86,#FFFFFF,image303,20,image405,10,NA,right,right,TRUE,537.4000000357628,NA,NA
10,3,P8,B,processing,#FFFFFF,#aa1327,image405,10,image179,15.5,NA,left,left,TRUE,695,NA,NA
10,3,P9,B,processing,#FFFFFF,#981f37,image405,10,image287,7,NA,left,left,TRUE,793.1999999880791,NA,NA
10,3,P9,B,processing,#0d9c8d,#FFFFFF,image7,3,image405,10,NA,right,right,TRUE,835.3999999761581,NA,NA
10,3,P9,B,processing,#677c1d,#FFFFFF,image129,17,image405,10,NA,right,right,TRUE,568,NA,NA
10,3,P9,B,processing,#FFFFFF,#4b3a82,image405,10,image205,999,NA,left,left,TRUE,726,NA,NA
10,3,P10,B,processing,#FFFFFF,#582687,image405,10,image165,6.6,NA,left,left,TRUE,820.5999999642372,NA,NA
10,3,P10,B,processing,#FFFFFF,#d31216,image405,10,image254,140,NA,left,left,TRUE,708,NA,NA
10,3,P10,B,processing,#518532,#FFFFFF,image223,170,image405,10,NA,right,right,TRUE,976.8000000119209,NA,NA
10,3,P10,B,processing,#FFFFFF,#2ec0c2,image405,10,image317,3,NA,left,left,TRUE,991.7999999523163,NA,NA
10,3,P11,B,processing,#849b1c,#FFFFFF,image130,250,image405,10,NA,right,right,TRUE,770.6000000238419,NA,NA
10,3,P11,B,processing,#FFFFFF,#595298,image405,10,image59,0.8,NA,left,left,TRUE,852.8999999761581,NA,NA
10,3,P11,B,processing,#FFFFFF,#42b89e,image405,10,image428,9,NA,left,left,TRUE,801.1000000238419,NA,NA
10,3,P11,B,processing,#871d39,#FFFFFF,image373,17.5,image405,10,NA,right,right,TRUE,817.5,NA,NA
10,3,P12,B,processing,#FFFFFF,#288169,image405,10,image306,41.4,NA,left,left,TRUE,752.3999999761581,NA,NA
