participant,blockID,trialID,condition,screenID,leftColor,rightColor,leftImage,leftSize,rightImage,rightSize,correctObject,correctResp,response,acc,rt,target,distractor
35,3,P8,B,processing,#27af18,#FFFFFF,image82,95,image405,10,NA,right,right,TRUE,434.10000002384186,NA,NA
35,3,P8,B,processing,#7f1a77,#FFFFFF,image381,12,image405,10,NA,right,right,TRUE,499.60000002384186,NA,NA
35,3,P9,B,processing,#FFFFFF,#38943a,image405,10,image236,11,NA,left,left,TRUE,504.60000002384186,NA,NA
35,3,P9,B,processing,#822d8f,#FFFFFF,image414,55,image405,10,NA,right,right,TRUE,375.5,NA,NA
35,3,P9,B,processing,#FFFFFF,#b67c25,image405,10,image256,10.2,NA,left,left,TRUE,487.2999999523163,NA,NA
35,3,P9,B,processing,#3f6378,#FFFFFF,image412,10.5,image405,10,NA,right,right,TRUE,374.40000009536743,NA,NA
35,3,P10,B,processing,#1a7f7c,#FFFFFF,image357,4.3,image405,10,NA,right,right,TRUE,433,NA,NA
35,3,P10,B,processing,#e10e2b,#FFFFFF,image381,12,image405,10,NA,right,right,TRUE,369.10000002384186,NA,NA
35,3,P10,B,processing,#FFFFFF,#4a1994,image405,10,image38,6.5,NA,left,left,TRUE,534.6000000238419,NA,NA
35,3,P10,B,processing,#8bbf1d,#FFFFFF,image332,12.2,image405,10,NA,right,right,TRUE,381.60000002384186,NA,NA
35,3,P11,B,processing,#FFFFFF,#8d1159,image405,10,image280,20,NA,left,left,TRUE,538.2000000476837,NA,NA
35,3,P11,B,processing,#b8a11e,#FFFFFF,image9,36,image405,10,NA,right,right,TRUE,724.7000000476837,NA,NA
35,3,P11,B,processing,#FFFFFF,#334199,image405,10,image180,14,NA,left,left,TRUE,619.7999999523163,NA,NA
35,3,P11,B,processing,#FFFFFF,#309750,image405,10,image204,67.4,NA,left,left,TRUE,530.7000000476837,NA,NA
35,3,P12,B,processing,#FFFFFF,#a6263f,image405,10,image238,120,NA,left,left,TRUE,511.60000002384186,NA,NA
35,3,P12,B,processing,#3e756e,#FFFFFF,image356,5.5,image405,10,NA,right,right,TRUE,327.7000000476837,NA,NA
35,3,P12,B,processing,#5524b7,#FFFFFF,image135,8.4,image405,10,NA,right,right,TRUE,440.60000002384186,NA,NA
35,3,P12,B,processing,#97bb16,#FFFFFF,image339,20,image405,10,NA,right,right,TRUE,373.6999999284744,NA,NA
35,3,P13,B,processing,#b014d7,#FFFFFF,image377,8.7,image405,10,NA,right,right,TRUE,413.40000009536743,NA,NA
35,3,P13,B,processing,#cc6124,#FFFFFF,image410,7,image405,10,NA,right,right,TRUE,379.5,NA,NA
35,3,P13,B,processing,#187291,#FFFFFF,image257,170,image405,10,NA,right,right,TRUE,366,NA,NA
35,3,P13,B,processing,#FFFFFF,#2ab01c,image405,10,image104,6,NA,left,left,TRUE,527.5,NA,NA
35,3,P14,B,processing,#FFFFFF,#1d9fd3,image405,10,image235,3.5,NA,left,left,TRUE,668.0999999046326,NA,NA
35,3,P14,B,processing,#FFFFFF,#417722,image405,10,image68,120,NA,left,left,TRUE,497.5,NA,NA
35,3,P14,B,processing,#973abb,#FFFFFF,image187,300,image405,10,NA,right,right,TRUE,542.4000000953674,NA,NA
35,3,P14,B,processing,#FFFFFF,#855838,image405,10,image308,0.8,NA,left,left,TRUE,421.89999997615814,NA,NA
35,3,P15,B,processing,#835334,#FFFFFF,image288,34,image405,10,NA,right,right,TRUE,466.5,NA,NA
35,3,P15,B,processing,#FFFFFF,#38787a,image405,10,image158,150,NA,left,left,TRUE,515.8000000715256,NA,NA
35,3,P15,B,processing,#278b13,#FFFFFF,image253,50,image405,10,NA,right,right,TRUE,492.6999999284744,NA,NA
35,3,P15,B,processing,#7d15ac,#FFFFFF,image20,4.5,image405,10,NA,right,right,TRUE,584.6999999284744,NA,NA
35,3,P16,B,processing,#FFFFFF,#0c30a7,image405,10,image232,180,NA,left,left,TRUE,485.10000002384186,NA,NA
35,3,P16,B,processing,#FFFFFF,#772c5c,image405,10,image359,11,NA,left,left,TRUE,479.60000002384186,NA,NA
35,3,P16,B,processing,#FFFFFF,#8c824a,image405,10,image173,999,NA,left,left,TRUE,533.7999999523163,NA,NA
35,3,P16,B,processing,#FFFFFF,#4cae7a,image405,10,image429,40,NA,left,left,TRUE,527.2999999523163,NA,NA
35,3,P17,B,processing,#65478a,#FFFFFF,image82,95,image405,10,NA,right,right,TRUE,528.8999999761581,NA,NA
35,3,P17,B,processing,#17876d,#FFFFFF,image180,14,image405,10,NA,right,right,TRUE,455.39999997615814,NA,NA
35,3,P17,B,processing,#FFFFFF,#974951,image405,10,image53,6.4,NA,left,left,TRUE,502.7999999523163,NA,NA
35,3,P17,B,processing,#94cc19,#FFFFFF,image54,7,image405,10,NA,right,right,TRUE,500.89999997615814,NA,NA
35,3,P18,B,processing,#FFFFFF,#9f5657,image405,10,image150,17.7,NA,left,left,TRUE,548.1000000238419,NA,NA
35,3,P18,B,processing,#FFFFFF,#28a1af,image405,10,image226,70.2,NA,left,left,TRUE,457.89999997615814,NA,NA
35,3,P18,B,processing,#78c030,#FFFFFF,image333,13.2,image405,10,NA,right,right,TRUE,536.8999999761581,NA,NA
35,3,P18,B,processing,#FFFFFF,#6f2fa7,image405,10,image319,34,NA,left,left,TRUE,469.2000000476837,NA,NA
35,3,P19,B,processing,#8a1e94,#FFFFFF,image331,1.7,image405,10,NA,right,right,TRUE,523.2999999523163,NA,NA
35,3,P19,B,processing,#0dd92f,#FFFFFF,image410,7,image405,10,NA,right,right,TRUE,398.2999999523163,NA,NA
35,3,P19,B,processing,#FFFFFF,#4a61a1,image405,10,image2,6.3,NA,left,left,TRUE,600,NA,NA
35,3,P19,B,processing,#7f5434,#FFFFFF,image38,6.5,image405,10,NA,right,right,TRUE,467,NA,NA
35,3,P20,B,processing,#678c2c,#FFFFFF,image158,150,image405,10,NA,right,right,TRUE,481.89999997615814,NA,NA
35,3,P20,B,processing,#FFFFFF,#479dae,image405,10,image426,48,NA,left,left,TRUE,423,NA,NA
35,3,P20,B,processing,#5a1d8c,#FFFFFF,image346,950,image405,10,NA,right,right,TRUE,401.2999999523163,NA,NA
35,3,P20,B,processing,#FFFFFF,#84434b,image405,10,image5,27.1,NA,left,left,TRUE,413.1999999284744,NA,NA
35,3,P21,B,processing,#7f4334,#FFFFFF,image30,19.4,image405,10,NA,right,right,TRUE,441.60000002384186,NA,NA
35,3,P21,B,processing,#FFFFFF,#426d36,image405,10,image319,34,NA,left,left,TRUE,495.10000002384186,NA,NA
35,3,P21,B,processing,#0fa4d2,#FFFFFF,image288,34,image405,10,NA,right,right,TRUE,319.7999999523163,NA,NA
35,3,P21,B,processing,#961fc1,#FFFFFF,image93,1.5,image405,10,NA,right,right,TRUE,498.09999990463257,NA,NA
35,3,P22,B,processing,#FFFFFF,#c91d34,image405,10,image287,7,NA,left,left,TRUE,592.5,NA,NA
35,3,P22,B,processing,#FFFFFF,#2ebd99,image405,10,image298,12.4,NA,left,left,TRUE,468.3000000715256,NA,NA
35,3,P22,B,processing,#33198f,#FFFFFF,image171,9.6,image405,10,NA,right,right,TRUE,463.7000000476837,NA,NA
35,3,P22,B,processing,#62912b,#FFFFFF,image98,15,image405,10,NA,right,right,TRUE,499.09999990463257,NA,NA
35,3,P23,B,processing,#FFFFFF,#0f6fc2,image405,10,image182,800,NA,left,left,TRUE,601.6999999284744,NA,NA
35,3,P23,B,processing,#8b4695,#FFFFFF,image384,100,image405,10,NA,right,right,TRUE,207.5,NA,NA
35,3,P23,B,processing,#bf540d,#FFFFFF,image220,0.5,image405,10,NA,right,right,TRUE,499.1999999284744,NA,NA
35,3,P23,B,processing,#FFFFFF,#3e7f3d,image405,10,image346,950,NA,left,left,TRUE,588.8000000715256,NA,NA
35,3,P24,B,processing,#777622,#FFFFFF,image100,9,image405,10,NA,right,right,TRUE,528.2000000476837,NA,NA
35,3,P24,B,processing,#FFFFFF,#2f744a,image405,10,image5,27.1,NA,left,left,TRUE,509.7000000476837,NA,NA
35,3,P24,B,processing,#9e1f86,#FFFFFF,image325,12.6,image405,10,NA,right,right,TRUE,387.7999999523163,NA,NA
35,3,P24,B,processing,#464d86,#FFFFFF,image64,960,image405,10,NA,right,right,TRUE,589,NA,NA
35,3,P25,B,processing,#FFFFFF,#0b6cad,image405,10,image8,96,NA,left,left,TRUE,573.7000000476837,NA,NA
35,3,P25,B,processing,#369f32,#FFFFFF,image102,700,image405,10,NA,right,right,TRUE,463.10000002384186,NA,NA
35,3,P25,B,processing,#a36338,#FFFFFF,image258,7,image405,10,NA,right,right,TRUE,425.5,NA,NA
35,3,P25,B,processing,#cc24b3,#FFFFFF,image187,300,image405,10,NA,right,right,TRUE,430.40000009536743,NA,NA
35,3,1,B,memory-resp,#FFFFFF,#af6112,image405,10,image178,999,NA,left,left,TRUE,860.9000000953674,image178,image405
35,3,1,B,memory-resp,#1a6eb7,#FFFFFF,image338,12,image405,10,NA,right,right,TRUE,451.8000000715256,image338,image405
35,3,1,B,memory-resp,#FFFFFF,#15cb34,image405,10,image56,80,NA,left,left,TRUE,463,image56,image405
35,3,1,B,memory-resp,#FFFFFF,#9c4089,image405,10,image191,35,NA,left,left,TRUE,600.3000000715256,image191,image405
35,3,1,B,retrieval,NA,NA,NA,NA,NA,NA,image191,NA,image191,TRUE,2298.399999976158,image191,image405
35,3,1,B,retrieval,NA,NA,NA,NA,NA,NA,image338,NA,image56,FALSE,1215,image338,image405
35,3,1,B,retrieval,NA,NA,NA,NA,NA,NA,image178,NA,image56,FALSE,122.20000004768372,image178,image405
35,3,1,B,retrieval,NA,NA,NA,NA,NA,NA,image56,NA,image56,TRUE,104.90000009536743,image56,image405
35,3,2,B,memory-resp,#FFFFFF,#813631,image405,10,image146,95,NA,left,left,TRUE,1816.5,image146,image405
35,3,2,B,memory-resp,#66b715,#FFFFFF,image130,250,image405,10,NA,right,right,TRUE,776.8999999761581,image130,image405
35,3,2,B,memory-resp,#FFFFFF,#5310d1,image405,10,image315,1.5,NA,left,left,TRUE,649.8000000715256,image315,image405
35,3,2,B,memory-resp,#FFFFFF,#2b727d,image405,10,image132,15,NA,left,left,TRUE,652.9000000953674,image132,image405
35,3,2,B,retrieval,NA,NA,NA,NA,NA,NA,image130,NA,image146,FALSE,1189.1000000238419,image130,image405
35,3,2,B,retrieval,NA,NA,NA,NA,NA,NA,image146,NA,image146,TRUE,117.70000004768372,image146,image405
35,3,2,B,retrieval,NA,NA,NA,NA,NA,NA,image132,NA,image146,FALSE,106.30000007152557,image132,image405
35,3,2,B,retrieval,NA,NA,NA,NA,NA,NA,image315,NA,image146,FALSE,114.79999995231628,image315,image405
35,3,3,B,memory-resp,#4e6633,#FFFFFF,image181,999,image405,10,NA,right,right,TRUE,1470.8999999761581,image181,image405
35,3,3,B,memory-resp,#28c8c8,#FFFFFF,image429,40,image405,10,NA,right,right,TRUE,480.89999997615814,image429,image405
35,3,3,B,memory-resp,#610edd,#FFFFFF,image257,170,image405,10,NA,right,right,TRUE,557.3999999761581,image257,image405
35,3,3,B,memory-resp,#FFFFFF,#7e252c,image405,10,image417,9,NA,left,left,TRUE,635.6999999284744,image417,image405
35,3,3,B,retrieval,NA,NA,NA,NA,NA,NA,image257,NA,image425,FALSE,3842,image257,image405
35,3,3,B,retrieval,NA,NA,NA,NA,NA,NA,image429,NA,image425,FALSE,267.2999999523163,image429,image405
35,3,3,B,retrieval,NA,NA,NA,NA,NA,NA,image181,NA,image350,FALSE,323.10000002384186,image181,image405
35,3,3,B,retrieval,NA,NA,NA,NA,NA,NA,image417,NA,image350,FALSE,155.30000007152557,image417,image405
35,3,4,B,memory-resp,#FFFFFF,#1a9cad,image405,10,image2,6.3,NA,left,left,TRUE,819.0999999046326,image2,image405
35,3,4,B,memory-resp,#a22f3b,#FFFFFF,image40,999,image405,10,NA,right,right,TRUE,598.2999999523163,image40,image405
35,3,4,B,memory-resp,#FFFFFF,#659e33,image405,10,image91,230,NA,left,left,TRUE,547.6000000238419,image91,image405
35,3,4,B,memory-resp,#FFFFFF,#624186,image405,10,image286,270,NA,left,left,TRUE,623.8999999761581,image286,image405
35,3,4,B,retrieval,NA,NA,NA,NA,NA,NA,image91,NA,image58,FALSE,1801.3999999761581,image91,image405
35,3,4,B,retrieval,NA,NA,NA,NA,NA,NA,image286,NA,image159,FALSE,191.09999990463257,image286,image405
35,3,4,B,retrieval,NA,NA,NA,NA,NA,NA,image40,NA,image58,FALSE,300.10000002384186,image40,image405
35,3,4,B,retrieval,NA,NA,NA,NA,NA,NA,image2,NA,image58,FALSE,697,image2,image405
35,3,5,B,memory-resp,#5d9414,#FFFFFF,image68,120,image405,10,NA,right,right,TRUE,1032,image68,image405
35,3,5,B,memory-resp,#FFFFFF,#6f34a2,image405,10,image81,2.7,NA,left,left,TRUE,446.8000000715256,image81,image405
35,3,5,B,memory-resp,#783a26,#FFFFFF,image115,9.4,image405,10,NA,right,right,TRUE,439,image115,image405
35,3,5,B,memory-resp,#FFFFFF,#48b1ae,image405,10,image111,8,NA,left,left,TRUE,578.6000000238419,image111,image405
35,3,5,B,retrieval,NA,NA,NA,NA,NA,NA,image81,NA,image2,FALSE,777.3999999761581,image81,image405
35,3,5,B,retrieval,NA,NA,NA,NA,NA,NA,image68,NA,image115,FALSE,193,image68,image405
35,3,5,B,retrieval,NA,NA,NA,NA,NA,NA,image111,NA,image2,FALSE,255.59999990463257,image111,image405
35,3,5,B,retrieval,NA,NA,NA,NA,NA,NA,image115,NA,image2,FALSE,76.29999995231628,image115,image405
35,3,6,B,memory-resp,#FFFFFF,#492d8b,image405,10,image207,24,NA,left,right,FALSE,1754.3999999761581,image207,image405
35,3,6,B,memory-resp,#ac3967,#FFFFFF,image206,14,image405,10,NA,right,right,TRUE,488.5,image206,image405
35,3,6,B,memory-resp,#FFFFFF,#20bc88,image405,10,image318,9.5,NA,left,left,TRUE,390.10000002384186,image318,image405
35,3,6,B,memory-resp,#FFFFFF,#858722,image405,10,image14,1,NA,left,left,TRUE,1251.1000000238419,image14,image405
35,3,6,B,retrieval,NA,NA,NA,NA,NA,NA,image14,NA,image14,TRUE,1921.5,image14,image405
35,3,6,B,retrieval,NA,NA,NA,NA,NA,NA,image206,NA,image318,FALSE,886.8000000715256,image206,image405
35,3,6,B,retrieval,NA,NA,NA,NA,NA,NA,image318,NA,image318,TRUE,112.60000002384186,image318,image405
35,3,6,B,retrieval,NA,NA,NA,NA,NA,NA,image207,NA,image318,FALSE,102,image207,image405
35,3,7,B,memory-resp,#e31635,#FFFFFF,image408,7,image405,10,NA,right,right,TRUE,1146.7999999523163,image408,image405
35,3,7,B,memory-resp,#22838c,#FFFFFF,image333,13.2,image405,10,NA,right,right,TRUE,508.89999997615814,image333,image405
35,3,7,B,memory-resp,#FFFFFF,#6b31c9,image405,10,image339,20,NA,left,left,TRUE,631,image339,image405
35,3,7,B,memory-resp,#FFFFFF,#6c803c,image405,10,image301,300,NA,left,left,TRUE,475.6999999284744,image301,image405
35,3,7,B,retrieval,NA,NA,NA,NA,NA,NA,image339,NA,image333,FALSE,2707.5,image339,image405
35,3,7,B,retrieval,NA,NA,NA,NA,NA,NA,image301,NA,image333,FALSE,355.7000000476837,image301,image405
35,3,7,B,retrieval,NA,NA,NA,NA,NA,NA,image333,NA,image333,TRUE,152.10000002384186,image333,image405
35,3,7,B,retrieval,NA,NA,NA,NA,NA,NA,image408,NA,image333,FALSE,96.40000009536743,image408,image405
35,3,8,B,memory-resp,#2632ba,#FFFFFF,image409,28,image405,10,NA,right,right,TRUE,1154.7999999523163,image409,image405
35,3,8,B,memory-resp,#8f7d4d,#FFFFFF,image112,13,image405,10,NA,right,right,TRUE,654.2999999523163,image112,image405
35,3,8,B,memory-resp,#c11582,#FFFFFF,image72,3,image405,10,NA,right,right,TRUE,809.6999999284744,image72,image405
35,3,8,B,memory-resp,#388f5e,#FFFFFF,image94,3.4,image405,10,NA,right,right,TRUE,792.6000000238419,image94,image405
35,3,8,B,retrieval,NA,NA,NA,NA,NA,NA,image72,NA,image124,FALSE,64.80000007152557,image72,image405
35,3,8,B,retrieval,NA,NA,NA,NA,NA,NA,image112,NA,image112,TRUE,4634.799999952316,image112,image405
35,3,8,B,retrieval,NA,NA,NA,NA,NA,NA,image409,NA,image94,FALSE,672.2000000476837,image409,image405
35,3,8,B,retrieval,NA,NA,NA,NA,NA,NA,image94,NA,image112,FALSE,558.8999999761581,image94,image405
35,3,9,B,memory-resp,#989116,#FFFFFF,image407,5,image405,10,NA,right,right,TRUE,781.7000000476837,image407,image405
35,3,9,B,memory-resp,#FFFFFF,#329a40,image405,10,image396,34,NA,left,left,TRUE,829.6999999284744,image396,image405
35,3,9,B,memory-resp,#506ba5,#FFFFFF,image329,8,image405,10,NA,right,right,TRUE,882,image329,image405
35,3,9,B,memory-resp,#FFFFFF,#823573,image405,10,image331,1.7,NA,left,left,TRUE,810.2999999523163,image331,image405
35,3,9,B,retrieval,NA,NA,NA,NA,NA,NA,image407,NA,image329,FALSE,1518.4000000953674,image407,image405
35,3,9,B,retrieval,NA,NA,NA,NA,NA,NA,image396,NA,image396,TRUE,2280.5,image396,image405
35,3,9,B,retrieval,NA,NA,NA,NA,NA,NA,image329,NA,image329,TRUE,334.89999997615814,image329,image405
35,3,9,B,retrieval,NA,NA,NA,NA,NA,NA,image331,NA,image329,FALSE,224.09999990463257,image331,image405
35,3,10,B,memory-resp,#626e2b,#FFFFFF,image223,170,image405,10,NA,right,right,TRUE,596.0999999046326,image223,image405
35,3,10,B,memory-resp,#1cd97e,#FFFFFF,image72,3,image405,10,NA,right,right,TRUE,511.89999997615814,image72,image405
35,3,10,B,memory-resp,#703354,#FFFFFF,image336,7,image405,10,NA,right,right,TRUE,936.7999999523163,image336,image405
35,3,10,B,memory-resp,#3131bf,#FFFFFF,image2,6.3,image405,10,NA,right,right,TRUE,476.5,image2,image405
35,3,10,B,retrieval,NA,NA,NA,NA,NA,NA,image336,NA,image336,TRUE,3885.7999999523163,image336,image405
35,3,10,B,retrieval,NA,NA,NA,NA,NA,NA,image72,NA,image72,TRUE,1904.7000000476837,image72,image405
35,3,10,B,retrieval,NA,NA,NA,NA,NA,NA,image223,NA,image72,FALSE,916.7999999523163,image223,image405
35,3,10,B,retrieval,NA,NA,NA,NA,NA,NA,image2,NA,image2,TRUE,2193.2999999523163,image2,image405
35,3,11,B,memory-resp,#FFFFFF,#ab6849,image405,10,image356,5.5,NA,left,left,TRUE,1013.2000000476837,image356,image405
35,3,11,B,memory-resp,#24be13,#FFFFFF,image211,21.3,image405,10,NA,right,right,TRUE,868.5999999046326,image211,image405
35,3,11,B,memory-resp,#FFFFFF,#8611a6,image405,10,image394,10,NA,left,left,TRUE,626,image394,image405
35,3,11,B,memory-resp,#FFFFFF,#33909e,image405,10,image167,17.4,NA,left,left,TRUE,698.8999999761581,image167,image405
35,3,11,B,retrieval,NA,NA,NA,NA,NA,NA,image211,NA,image394,FALSE,1997.8999999761581,image211,image405
35,3,11,B,retrieval,NA,NA,NA,NA,NA,NA,image394,NA,image394,TRUE,1654.2000000476837,image394,image405
35,3,11,B,retrieval,NA,NA,NA,NA,NA,NA,image356,NA,image394,FALSE,160.10000002384186,image356,image405
35,3,11,B,retrieval,NA,NA,NA,NA,NA,NA,image167,NA,image394,FALSE,317.7000000476837,image167,image405
35,3,12,B,memory-resp,#FFFFFF,#26737d,image405,10,image419,150,NA,left,left,TRUE,1023.3999999761581,image419,image405
35,3,12,B,memory-resp,#FFFFFF,#693899,image405,10,image171,9.6,NA,left,left,TRUE,696.1999999284744,image171,image405
35,3,12,B,memory-resp,#FFFFFF,#38c918,image405,10,image187,300,NA,left,left,TRUE,1538.9000000953674,image187,image405
35,3,12,B,memory-resp,#FFFFFF,#a85434,image405,10,image266,1.5,NA,left,left,TRUE,760.7999999523163,image266,image405
35,3,12,B,retrieval,NA,NA,NA,NA,NA,NA,image266,NA,image266,TRUE,1557.9000000953674,image266,image405
35,3,12,B,retrieval,NA,NA,NA,NA,NA,NA,image171,NA,image398,FALSE,2753.2000000476837,image171,image405
35,3,12,B,retrieval,NA,NA,NA,NA,NA,NA,image187,NA,image187,TRUE,1376,image187,image405
35,3,12,B,retrieval,NA,NA,NA,NA,NA,NA,image419,NA,image194,FALSE,252.39999997615814,image419,image405
35,3,13,B,memory-resp,#340a9e,#FFFFFF,image330,180,image405,10,NA,right,right,TRUE,922,image330,image405
35,3,13,B,memory-resp,#4caea6,#FFFFFF,image206,14,image405,10,NA,right,left,FALSE,347.40000009536743,image206,image405
35,3,13,B,memory-resp,#FFFFFF,#668b23,image405,10,image198,6.8,NA,left,left,TRUE,490,image198,image405
35,3,13,B,memory-resp,#FFFFFF,#ab1c17,image405,10,image410,7,NA,left,left,TRUE,790.2999999523163,image410,image405
35,3,13,B,retrieval,NA,NA,NA,NA,NA,NA,image198,NA,image198,TRUE,2104.1999999284744,image198,image405
35,3,13,B,retrieval,NA,NA,NA,NA,NA,NA,image410,NA,image410,TRUE,529.6000000238419,image410,image405
35,3,13,B,retrieval,NA,NA,NA,NA,NA,NA,image206,NA,image410,FALSE,676.7000000476837,image206,image405
35,3,13,B,retrieval,NA,NA,NA,NA,NA,NA,image330,NA,image410,FALSE,88.30000007152557,image330,image405
35,3,14,B,memory-resp,#950bb7,#FFFFFF,image243,27.1,image405,10,NA,right,right,TRUE,1138.7000000476837,image243,image405
35,3,14,B,memory-resp,#FFFFFF,#2695a6,image405,10,image431,14.8,NA,left,left,TRUE,883.3999999761581,image431,image405
35,3,14,B,memory-resp,#FFFFFF,#5cbb3a,image405,10,image365,5,NA,left,left,TRUE,422.2000000476837,image365,image405
35,3,14,B,memory-resp,#FFFFFF,#78543b,image405,10,image330,180,NA,left,left,TRUE,760.8000000715256,image330,image405
35,3,14,B,retrieval,NA,NA,NA,NA,NA,NA,image431,NA,image409,FALSE,4463.199999928474,image431,image405
35,3,14,B,retrieval,NA,NA,NA,NA,NA,NA,image243,NA,image409,FALSE,695.9000000953674,image243,image405
35,3,14,B,retrieval,NA,NA,NA,NA,NA,NA,image365,NA,image365,TRUE,587.3999999761581,image365,image405
35,3,14,B,retrieval,NA,NA,NA,NA,NA,NA,image330,NA,image409,FALSE,244.39999997615814,image330,image405
35,3,15,B,memory-resp,#FFFFFF,#461cba,image405,10,image95,1,NA,left,left,TRUE,1036.6999999284744,image95,image405
35,3,15,B,memory-resp,#FFFFFF,#8f4d4e,image405,10,image307,28,NA,left,left,TRUE,531,image307,image405
35,3,15,B,memory-resp,#FFFFFF,#1e8068,image405,10,image216,500,NA,left,left,TRUE,546.3999999761581,image216,image405
35,3,15,B,memory-resp,#77d723,#FFFFFF,image292,6.8,image405,10,NA,right,right,TRUE,670,image292,image405
35,3,15,B,retrieval,NA,NA,NA,NA,NA,NA,image292,NA,image292,TRUE,1790.2999999523163,image292,image405
35,3,15,B,retrieval,NA,NA,NA,NA,NA,NA,image307,NA,image257,FALSE,1207.3999999761581,image307,image405
35,3,15,B,retrieval,NA,NA,NA,NA,NA,NA,image95,NA,image141,FALSE,846.1999999284744,image95,image405
35,3,15,B,retrieval,NA,NA,NA,NA,NA,NA,image216,NA,image234,FALSE,196.5,image216,image405
49,1,P1,D,processing,#FFFFFF,#a83ea8,image273,999,image12,3,NA,left,left,TRUE,1227.2000000178814,NA,NA
49,1,P1,D,processing,#FFFFFF,#d27b1e,image91,230,image230,999,NA,right,right,TRUE,2129.9000000059605,NA,NA
49,1,P1,D,processing,#FFFFFF,#2cde0d,image351,450,image195,160,NA,left,left,TRUE,1860.2999999821186,NA,NA
49,1,P1,D,processing,#FFFFFF,#0e87dd,image355,443.2,image279,34.7,NA,left,right,FALSE,1196.300000011921,NA,NA
49,1,P2,D,processing,#FFFFFF,#0ecd4b,image264,18.6,image335,6.3,NA,left,left,TRUE,1744.4000000059605,NA,NA
49,1,P2,D,processing,#FFFFFF,#817d46,image178,999,image23,4.7,NA,left,left,TRUE,1518.9000000059605,NA,NA
49,1,P2,D,processing,#FFFFFF,#94337a,image237,8.1,image241,90,NA,right,right,TRUE,1959.5,NA,NA
49,1,P2,D,processing,#FFFFFF,#435498,image370,58.5,image404,7.5,NA,left,right,FALSE,1948,NA,NA
49,1,P3,D,processing,#FFFFFF,#af28a3,image420,150,image135,8.4,NA,left,left,TRUE,1824.5,NA,NA
49,1,P3,D,processing,#384d8a,#FFFFFF,image414,55,image299,300,NA,right,left,FALSE,1294.9000000059605,NA,NA
49,1,P3,D,processing,#b7661a,#FFFFFF,image174,999,image26,45,NA,left,left,TRUE,1258.0999999940395,NA,NA
49,1,P3,D,processing,#30b55d,#FFFFFF,image179,15.5,image327,6.3,NA,left,right,FALSE,1758.699999988079,NA,NA
49,1,P4,D,processing,#5b12e2,#FFFFFF,image187,300,image251,10,NA,left,left,TRUE,2928.199999988079,NA,NA
49,1,P4,D,processing,#974963,#FFFFFF,image391,20,image35,999,NA,right,left,FALSE,1527.4000000059605,NA,NA
49,1,P4,D,processing,#c0ca2f,#FFFFFF,image382,23.2,image81,2.7,NA,left,left,TRUE,2591.7000000178814,NA,NA
49,1,P4,D,processing,#FFFFFF,#32674f,image309,13.6,image153,40.3,NA,right,right,TRUE,1143.6000000238419,NA,NA
49,1,P5,D,processing,#FFFFFF,#5b6b38,image158,150,image90,23,NA,left,left,TRUE,1682.800000011921,NA,NA
49,1,P5,D,processing,#702948,#FFFFFF,image228,250,image22,9.1,NA,left,left,TRUE,2044.4000000059605,NA,NA
49,1,P5,D,processing,#FFFFFF,#2f0aa9,image359,11,image288,34,NA,right,left,FALSE,1735.5999999940395,NA,NA
49,1,P5,D,processing,#FFFFFF,#33756c,image313,10,image365,5,NA,left,left,TRUE,1988.5,NA,NA
49,1,P6,D,processing,#FFFFFF,#6a773c,image284,200,image126,11,NA,left,right,FALSE,1450.6000000238419,NA,NA
49,1,P6,D,processing,#FFFFFF,#372791,image376,40,image124,170,NA,right,right,TRUE,1817.5999999940395,NA,NA
49,1,P6,D,processing,#31775a,#FFFFFF,image200,0.5,image50,8,NA,right,right,TRUE,1502.0999999940395,NA,NA
49,1,P6,D,processing,#FFFFFF,#a5507c,image403,12,image419,150,NA,right,right,TRUE,1376.800000011921,NA,NA
49,1,P7,D,processing,#FFFFFF,#3bb04e,image364,4.2,image58,12,NA,right,right,TRUE,2469,NA,NA
49,1,P7,D,processing,#a66a1c,#FFFFFF,image189,400,image60,165,NA,left,left,TRUE,1309,NA,NA
49,1,P7,D,processing,#FFFFFF,#c214ae,image257,170,image418,25,NA,left,left,TRUE,1550.2000000178814,NA,NA
49,1,P7,D,processing,#FFFFFF,#21477d,image107,200,image346,950,NA,right,left,FALSE,1560.5,NA,NA
49,1,P8,D,processing,#beaf27,#FFFFFF,image168,3,image16,999,NA,right,right,TRUE,1404.5,NA,NA
49,1,P8,D,processing,#364481,#FFFFFF,image378,13,image314,6.5,NA,left,left,TRUE,1809,NA,NA
49,1,P8,D,processing,#FFFFFF,#22b964,image63,800,image3,12,NA,left,left,TRUE,1040.5,NA,NA
49,1,P8,D,processing,#FFFFFF,#9a377c,image211,21.3,image62,7.5,NA,left,left,TRUE,1530.699999988079,NA,NA
49,1,P9,D,processing,#57951d,#FFFFFF,image113,210,image42,100,NA,left,left,TRUE,1455.5999999940395,NA,NA
49,1,P9,D,processing,#7633c7,#FFFFFF,image70,7,image323,25,NA,right,left,FALSE,2161.5999999940395,NA,NA
49,1,P9,D,processing,#a40e0e,#FFFFFF,image172,8,image307,28,NA,right,right,TRUE,1326.9000000059605,NA,NA
49,1,P9,D,processing,#FFFFFF,#2d7071,image4,7,image40,999,NA,right,right,TRUE,1037.7000000178814,NA,NA
